GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1270455251	2021-11-03 22:21:23.961055	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	13:52:00	obsr364848	S97079668	Stationary	P21	EBIRD	90			1	1	G7381981	1	1	1			Found previously. Quite active on a micro level, preening and shaking feathers. Wary and observant, as BAEAs and AMCRs would often harass it.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270419481	2021-11-03 15:07:54.661117	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	14:07:00	obsr560581	S97075593	Traveling	P22	EBIRD_CAN	32	0.165		2	1	G7380868	1	1	1		9C, mostly overcast,	Found by Phil Taylor after lunch on the mud flat opposite downtown Windsor. He was able to relocate the bird further up River by the boat launch. Seen by at least 20 other observers. ----Large black Eagle, larger than the BAEA that would fly past to investigate, with huge orange bill, white wing patches, white tail with the white extending up the back. ----The bird was perched about 400m when we first arrived, giving good views against a light sky. It then flew across the River and upstream somewhat and could be seen through a scope at almost one kilometre.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270583975	2021-11-03 21:02:33.908143	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	15:44:00	obsr41493	S97090245	Traveling	P22	EBIRD	70	0.500		5	1	G7382639	0	1	1			Found earlier in day by Phil Taylor and seen by many observers. Large dark eagle with white tail, large orange-yellow bill and white shoulder patch  distant photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS1271000343	2021-11-08 21:26:36.804154	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-04	08:40:00	obsr1910272	S97123437	Stationary	P21	EBIRD	60			1	0		1	1	1			Continuing. A number of people saw it this morning. It flew in from the left of the boat launch and sat in a tree for about 10 minutes. Saw the white wing markings and orange bill clearly through the scope.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270640304	2021-11-03 22:21:23.961055	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	13:52:00	obsr44100	S97092943	Stationary	P21	EBIRD	90			1	1	G7381981	1	1	1			Found previously. Quite active on a micro level, preening and shaking feathers. Wary and observant, as BAEAs and AMCRs would often harass it.	
URN:CornellLabOfOrnithology:EBIRD:OBS1271298359	2021-11-05 11:54:14.143524	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-04	09:13:00	obsr229190	S97108078	Traveling	P22	EBIRD	54	0.333		1	1		1	1	1		Steller’s Sea Eagle. With several others.	Found yesterday (03 November) at this location.  Flew in from mudflats across the main highway, followed by several crows.  Perched in a tree across from boat launch to the delight of many observers.  After a Merlin and  a Bald Eagle checked out the tree, it then flew back across the main highway.  White on top of wings.  Big, yes, really big, bill.  Otherwise big and dark.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270413483	2021-11-06 13:22:39.387823	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	14:10:00	obsr128045	S97075548	Stationary	P21	EBIRD	10			20	1		1	1	1			found earlier by Phil Taylor. Many observers	
URN:CornellLabOfOrnithology:EBIRD:OBS1270517490	2021-11-03 21:02:33.908143	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	14:03:00	obsr206296	S97084405	Stationary	P21	EBIRD	165			1	1		0	1	1			Spectacular.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270852204	2021-11-04 10:06:45.888479	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	16:00:00	obsr819443	S97110944	Stationary	P21	EBIRD	70			3	1	G7382528	1	1	1			Found by Phil Taylor earlier. Huge eagle with a prominent yellow bill. All dark upperparts except for a white panel across the bend in the wing and coverts. Tail white.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270448752	2021-11-03 17:16:34.972374	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	13:05:00	obsr47260	S97077843	Incidental	P20	EBIRD				1	0		0	1	1			Refound after loosing it at first location. Perched in a tree overlooking the river. Photos and subsequently many observers.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270545780	2022-01-27 08:52:48.507371	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	16:30:00	obsr838492	S97086119	Stationary	P21	EBIRD	30			2	0		1	1	1			Bird found by Phil Taylor,  m.obs and doc shots	
URN:CornellLabOfOrnithology:EBIRD:OBS1270601547	2021-11-03 21:02:33.908143	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	14:48:00	obsr1362471	S97090632	Stationary	P21	EBIRD_CAN	75			1	1		0	1	1			Found by Phil Taylor.  Perched in tree, black and white eagle with orange bill.  Photos to follow.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270514424	2021-11-04 12:27:41.141467	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	16:05:00	obsr887070	S97084336	Stationary	P21	EBIRD_CAN	20			2	1	G7382132	1	1	1			Photos. Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS1270584629	2021-11-04 06:45:11.98008	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	16:00:00	obsr338688	S97088939	Stationary	P21	EBIRD	70			3	1	G7382528	1	1	1			Found by Phil Taylor earlier. Huge eagle with a prominent yellow bill. All dark upperparts except for a white panel across the bend in the wing and coverts. Tail white.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270585258	2021-11-03 21:02:33.908143	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	16:00:00	obsr25317	S97088982	Stationary	P21	EBIRD	70			3	1	G7382528	1	1	1			Found by Phil Taylor earlier. Huge eagle with a prominent yellow bill. All dark upperparts except for a white panel across the bend in the wing and covers. Tail white.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270830046	2021-11-04 12:20:13.156684	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth (Hants Co.)	L8319837	P	44.9999889	-64.1577219	2021-11-04	09:50:00	obsr10452	S97108780	Stationary	P21	EBIRD	4			1	0		0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS1270368512	2021-11-03 15:11:21.356436	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	14:07:00	obsr509855	S97072394	Traveling	P22	EBIRD_CAN	32	0.165		2	1	G7380868	1	1	1		9C, mostly overcast,	Found by Phil Taylor after lunch on the mud flat opposite downtown Windsor, for Nova Scotia's first record! He was able to relocate the bird further up River by the boat launch. Seen by at least 20 other observers. ----Large black Eagle, larger than the BAEA that would fly past to investigate, with huge orange bill, white wing patches, white tail with the white extending up the back. It did vocalize once.----The bird was perched about 400m when we first arrived, giving good views against a light sky. It then flew across the River and upstream somewhat and could be seen through a scope at almost one kilometre.----Presumably the same bird that was seen in the Gaspe, Quebec and Northern New Brunswick during June, July and August of 2021. Although photos of this bird show white on the head, while the bird in Quebec/New Brunswick does not. eBird shows no other Canadian records of Steller's Sea-Eagle! And in the past ten years only two other records in mainland North America, both in Alaska. There are records from the islands that extend toward its natural range in northeast Asia.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270457755	2021-11-03 17:16:34.972374	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	14:20:00	obsr700756	S97079491	Stationary	P21	EBIRD	30			1	0		1	1	1			Found by Phil Taylor earlier today.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270805284	2021-11-04 08:09:22.272238	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	16:12:00	obsr334025	S97106384	Stationary	P21	EBIRD	60			2	1	G7383566	0	1	1			Found by Phil Taylor. Viewed through scope.  Multiple observations by others at location	
URN:CornellLabOfOrnithology:EBIRD:OBS1273269017	2021-11-08 18:23:54.380878	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-04	09:10:00	obsr50157	S97292583	Traveling	P22	EBIRD	55	0.200		12	1		0	1	1			Thank you Phil Taylor.--Continuing from previous day.----At about 9:44 am, after watching several BAEA in area of the boat ramp, I called out STSE when it appeared flying low and slowly back and forth above Rt. 1 between the highway 101 and Rt. 1. indicating it may have come up from mud flats. Apparently this was the first time seen since the previous day according to the local birders present. The bird then perched for 10-15 minutes in a tree on the southeast (Falmouth) side of the Rt. 1 bridge/causeway. A few crows, bald eagles and a merlin took interest in the bird, but I never saw any actually dive on it.----Massive sea eagle that was discernably larger, especially in the wing breadth and span, then the many ages of BAEAs present. Initially the white on wing caught my eye, but could also see white on forehead in flight when caught by sun and the white elongated slash on left wing separated from rest of white leading edge. Prominent and exaggerated white wedge-shaped tail with white flanks easily seen. Broad wings appeared pinched in where secondaries met body. Through telescope, perched about 200 meters away, still massive. Huge orange or dark yellow bill made head look small, almost osprey-like. I put birders on my scope instead of running for camera and in a few minutes bird flew to mud flats north where others observed it for another half hour or so.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270664121	2021-11-03 23:46:24.549102	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	15:44:00	obsr666909	S97094495	Traveling	P22	EBIRD	70	0.500		5	1	G7382639	0	1	1			Found earlier in day by Phil Taylor and seen by many observers. Large dark eagle with white tail, large orange-yellow bill and white shoulder patch  distant photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270834974	2021-11-04 12:20:13.156684	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Highway 101, Falmouth CA-NS 45.00189, -64.15720	L16812932	P	45.0018890	-64.1572030	2021-11-04	10:50:00	obsr165981	S97110261	Incidental	P20	EBIRD				1	0		0	1	1			Continue pics	
URN:CornellLabOfOrnithology:EBIRD:OBS1270489274	2021-11-03 17:16:34.972374	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	14:48:00	obsr1135647	S97082410	Stationary	P21	EBIRD_CAN	85			1	1		1	1	1			Found earlier in the day by Phil Taylor. Digiscoped pics.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270599425	2021-11-03 21:02:33.908143	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	17:30:00	obsr16727	S97090188	Traveling	P22	EBIRD	50	1.000		4	1		1	1	1		Had to drive around searching a bit. Jason Dain let me know where it was perched, and had his scope on it. Thanks!	Still present to the SW of the Falmouth boat launch, perched in a distance tree, visible through scope. Thanks for the heads up Jason! Flew further inland at 6:20 pm.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270887926	2021-11-07 16:19:43.588464	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth sewage plant	L16813436	P	45.0025704	-64.1559471	2021-11-04	10:15:00	obsr309800	S97113783	Stationary	P21	EBIRD_CAN	33			1	0		1	1	1		A number of other birders were on the Hwy 101 onramp, going west. The last two photos here were also taken there, in the same tree.	Having been seen around the original location, and having flown out towards the salt water, I saw it flying back towards the Falmouth sewage station, where it perched in a tree.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270422668	2021-11-03 19:33:21.284057	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	13:42:00	obsr1002303	S97076096	Traveling	P22	EBIRD	90	0.380		1	1		1	1	1			Amazing find by Phil Taylor. Perched in a distant tree when I arrived. Photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS1271292538	2021-11-05 11:54:14.143524	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth hwy. interchange	L16818502	P	45.0007897	-64.1544619	2021-11-04	10:30:00	obsr563900	S97143733	Stationary	P21	EBIRD_CAN	20			1	0		1	1	1		20 other birders	large orange bill, white v shaped tail, yellow eye ,white lesser coverts,  white on top of bill	
URN:CornellLabOfOrnithology:EBIRD:OBS1270596411	2021-11-03 21:02:33.908143	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	15:35:00	obsr488130	S97089837	Stationary	P21	EBIRD	25			2	1	G7382593	0	1	1			Distant view, seen by a lot of birders	
URN:CornellLabOfOrnithology:EBIRD:OBS1270487499	2021-11-03 17:16:34.972374	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	13:45:00	obsr1019901	S97082242	Stationary	P21	EBIRD	130			1	0		1	1	1		Many birders, overcast and the occasional rain.	Continuing, found by Phil Taylor out on the mud flats. Perched in a tree beside the river. Later flew across the river and perched in the trees over there. Distinctive large eagle with white wing patches and white tail.	
URN:CornellLabOfOrnithology:EBIRD:OBS1270514418	2021-11-04 12:27:41.141467	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-03	16:05:00	obsr118573	S97084335	Stationary	P21	EBIRD_CAN	20			2	1	G7382132	1	1	1			Photos. Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS1400312043	2022-04-23 11:24:27.381482	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-04	09:50:00	obsr2113040	S107728456	Stationary	P21	EBIRD	15			1	0		1	1	1			Spotted by many others as well	
URN:CornellLabOfOrnithology:EBIRD:OBS1271609621	2021-11-08 18:23:45.688647	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Canada	CA	Nova Scotia	CA-NS	Hants	CA-NS-HN	CA-NS_020	14			Falmouth boat launch	L5937929	H	44.9924800	-64.1488383	2021-11-04	09:45:00	obsr238483	S97168762	Stationary	P21	EBIRD	75			2	1		0	1	1			A continuing bird discovered Nov. 3. Large orange bill. White shoulders and tail. Large. Seen at Falmouth Boat Launch and later at Falmouth Hwy101 interchange.	
