"","Unit","plot","treatment","veg_type","tube","temp","Date","Time","doy"
"399312","C","B","control","meadow","51",0.085,"2014-04-14","17:29:00",104
"399412","C","B","control","meadow","51",0.085,"2014-04-14","18:29:00",104
"399512","C","B","control","meadow","51",0.085,"2014-04-14","19:29:00",104
"399612","C","B","control","meadow","51",0.085,"2014-04-14","20:29:00",104
"399712","C","B","control","meadow","51",0.085,"2014-04-14","21:29:00",104
"399812","C","B","control","meadow","51",0.085,"2014-04-14","22:29:00",104
"399912","C","B","control","meadow","51",0.085,"2014-04-14","23:29:00",104
"400012","C","B","control","meadow","51",0.085,"2014-04-15","00:29:00",105
"400116","C","B","control","meadow","51",0.085,"2014-04-15","01:29:00",105
"400214","C","B","control","meadow","51",0.085,"2014-04-15","02:29:00",105
"400312","C","B","control","meadow","51",0.085,"2014-04-15","03:29:00",105
"400412","C","B","control","meadow","51",0.085,"2014-04-15","04:29:00",105
"400512","C","B","control","meadow","51",0.085,"2014-04-15","05:29:00",105
"400612","C","B","control","meadow","51",0.085,"2014-04-15","06:29:00",105
"400712","C","B","control","meadow","51",0.085,"2014-04-15","07:29:00",105
"400812","C","B","control","meadow","51",0.085,"2014-04-15","08:29:00",105
"400912","C","B","control","meadow","51",0.085,"2014-04-15","09:29:00",105
"401016","C","B","control","meadow","51",0.085,"2014-04-15","10:29:00",105
"401116","C","B","control","meadow","51",0.085,"2014-04-15","11:29:00",105
"401215","C","B","control","meadow","51",0.085,"2014-04-15","12:29:00",105
"401313","C","B","control","meadow","51",0.085,"2014-04-15","13:29:00",105
"401413","C","B","control","meadow","51",0.085,"2014-04-15","14:29:00",105
"401512","C","B","control","meadow","51",0.085,"2014-04-15","15:29:00",105
"401612","C","B","control","meadow","51",0.085,"2014-04-15","16:29:00",105
"401712","C","B","control","meadow","51",0.085,"2014-04-15","17:29:00",105
"401812","C","B","control","meadow","51",0.085,"2014-04-15","18:29:00",105
"401912","C","B","control","meadow","51",0.085,"2014-04-15","19:29:00",105
"402012","C","B","control","meadow","51",0.085,"2014-04-15","20:29:00",105
"402116","C","B","control","meadow","51",0.085,"2014-04-15","21:29:00",105
"402214","C","B","control","meadow","51",0.085,"2014-04-15","22:29:00",105
"402312","C","B","control","meadow","51",0.085,"2014-04-15","23:29:00",105
"402412","C","B","control","meadow","51",0.085,"2014-04-16","00:29:00",106
"402512","C","B","control","meadow","51",0.085,"2014-04-16","01:29:00",106
"402612","C","B","control","meadow","51",0.085,"2014-04-16","02:29:00",106
"402712","C","B","control","meadow","51",0.085,"2014-04-16","03:29:00",106
"402812","C","B","control","meadow","51",0.085,"2014-04-16","04:29:00",106
"402912","C","B","control","meadow","51",0.085,"2014-04-16","05:29:00",106
"403012","C","B","control","meadow","51",0.085,"2014-04-16","06:29:00",106
"403116","C","B","control","meadow","51",0.085,"2014-04-16","07:29:00",106
"403214","C","B","control","meadow","51",0.085,"2014-04-16","08:29:00",106
"403312","C","B","control","meadow","51",0.085,"2014-04-16","09:29:00",106
"403412","C","B","control","meadow","51",0.085,"2014-04-16","10:29:00",106
"403512","C","B","control","meadow","51",0.085,"2014-04-16","11:29:00",106
"403612","C","B","control","meadow","51",0.085,"2014-04-16","12:29:00",106
"403712","C","B","control","meadow","51",0.085,"2014-04-16","13:29:00",106
"403812","C","B","control","meadow","51",0.085,"2014-04-16","14:29:00",106
"403912","C","B","control","meadow","51",0.085,"2014-04-16","15:29:00",106
"404012","C","B","control","meadow","51",0.085,"2014-04-16","16:29:00",106
"404116","C","B","control","meadow","51",0.085,"2014-04-16","17:29:00",106
"404214","C","B","control","meadow","51",0.085,"2014-04-16","18:29:00",106
"404312","C","B","control","meadow","51",0.085,"2014-04-16","19:29:00",106
"404412","C","B","control","meadow","51",0.085,"2014-04-16","20:29:00",106
"404512","C","B","control","meadow","51",0.085,"2014-04-16","21:29:00",106
"404612","C","B","control","meadow","51",0.085,"2014-04-16","22:29:00",106
"404712","C","B","control","meadow","51",0.085,"2014-04-16","23:29:00",106
"404812","C","B","control","meadow","51",0.085,"2014-04-17","00:29:00",107
"404912","C","B","control","meadow","51",0.085,"2014-04-17","01:29:00",107
"405012","C","B","control","meadow","51",0.085,"2014-04-17","02:29:00",107
"405116","C","B","control","meadow","51",0.085,"2014-04-17","03:29:00",107
"405214","C","B","control","meadow","51",0.085,"2014-04-17","04:29:00",107
"405312","C","B","control","meadow","51",0.085,"2014-04-17","05:29:00",107
"405412","C","B","control","meadow","51",0.085,"2014-04-17","06:29:00",107
"405512","C","B","control","meadow","51",0.085,"2014-04-17","07:29:00",107
"405612","C","B","control","meadow","51",0.085,"2014-04-17","08:29:00",107
"405712","C","B","control","meadow","51",0.085,"2014-04-17","09:29:00",107
"405812","C","B","control","meadow","51",0.085,"2014-04-17","10:29:00",107
"405912","C","B","control","meadow","51",0.085,"2014-04-17","11:29:00",107
"406012","C","B","control","meadow","51",0.085,"2014-04-17","12:29:00",107
"406116","C","B","control","meadow","51",0.085,"2014-04-17","13:29:00",107
"406214","C","B","control","meadow","51",0.085,"2014-04-17","14:29:00",107
"406312","C","B","control","meadow","51",0.085,"2014-04-17","15:29:00",107
"406412","C","B","control","meadow","51",0.085,"2014-04-17","16:29:00",107
"406512","C","B","control","meadow","51",0.085,"2014-04-17","17:29:00",107
"406612","C","B","control","meadow","51",0.085,"2014-04-17","18:29:00",107
"406712","C","B","control","meadow","51",0.085,"2014-04-17","19:29:00",107
"406812","C","B","control","meadow","51",0.085,"2014-04-17","20:29:00",107
"406912","C","B","control","meadow","51",0.085,"2014-04-17","21:29:00",107
"407012","C","B","control","meadow","51",0.085,"2014-04-17","22:29:00",107
"407116","C","B","control","meadow","51",0.085,"2014-04-17","23:29:00",107
"407214","C","B","control","meadow","51",0.085,"2014-04-18","00:29:00",108
"407312","C","B","control","meadow","51",0.085,"2014-04-18","01:29:00",108
"407412","C","B","control","meadow","51",0.085,"2014-04-18","02:29:00",108
"407512","C","B","control","meadow","51",0.085,"2014-04-18","03:29:00",108
"407612","C","B","control","meadow","51",0.085,"2014-04-18","04:29:00",108
"407712","C","B","control","meadow","51",0.085,"2014-04-18","05:29:00",108
"407812","C","B","control","meadow","51",0.085,"2014-04-18","06:29:00",108
"407912","C","B","control","meadow","51",0.085,"2014-04-18","07:29:00",108
"408012","C","B","control","meadow","51",0.085,"2014-04-18","08:29:00",108
"408116","C","B","control","meadow","51",0.085,"2014-04-18","09:29:00",108
"408214","C","B","control","meadow","51",0.085,"2014-04-18","10:29:00",108
"408312","C","B","control","meadow","51",0.085,"2014-04-18","11:29:00",108
"408412","C","B","control","meadow","51",0.085,"2014-04-18","12:29:00",108
"408512","C","B","control","meadow","51",0.085,"2014-04-18","13:29:00",108
"408612","C","B","control","meadow","51",0.085,"2014-04-18","14:29:00",108
"408712","C","B","control","meadow","51",0.085,"2014-04-18","15:29:00",108
"408812","C","B","control","meadow","51",0.085,"2014-04-18","16:29:00",108
"408912","C","B","control","meadow","51",0.085,"2014-04-18","17:29:00",108
"409012","C","B","control","meadow","51",0.085,"2014-04-18","18:29:00",108
"409116","C","B","control","meadow","51",0.085,"2014-04-18","19:29:00",108
"409214","C","B","control","meadow","51",0.085,"2014-04-18","20:29:00",108
"409312","C","B","control","meadow","51",0.085,"2014-04-18","21:29:00",108
"409412","C","B","control","meadow","51",0.085,"2014-04-18","22:29:00",108
"409512","C","B","control","meadow","51",0.085,"2014-04-18","23:29:00",108
"409612","C","B","control","meadow","51",0.085,"2014-04-19","00:29:00",109
"409712","C","B","control","meadow","51",0.085,"2014-04-19","01:29:00",109
"409812","C","B","control","meadow","51",0.085,"2014-04-19","02:29:00",109
"409912","C","B","control","meadow","51",0.085,"2014-04-19","03:29:00",109
"410012","C","B","control","meadow","51",0.085,"2014-04-19","04:29:00",109
"410116","C","B","control","meadow","51",0.085,"2014-04-19","05:29:00",109
"410214","C","B","control","meadow","51",0.085,"2014-04-19","06:29:00",109
"410312","C","B","control","meadow","51",0.085,"2014-04-19","07:29:00",109
"410412","C","B","control","meadow","51",0.085,"2014-04-19","08:29:00",109
"410512","C","B","control","meadow","51",0.085,"2014-04-19","09:29:00",109
"410612","C","B","control","meadow","51",0.085,"2014-04-19","10:29:00",109
"410712","C","B","control","meadow","51",0.085,"2014-04-19","11:29:00",109
"410812","C","B","control","meadow","51",0.085,"2014-04-19","12:29:00",109
"410912","C","B","control","meadow","51",0.085,"2014-04-19","13:29:00",109
"411016","C","B","control","meadow","51",0.085,"2014-04-19","14:29:00",109
"411116","C","B","control","meadow","51",0.085,"2014-04-19","15:29:00",109
"411215","C","B","control","meadow","51",0.085,"2014-04-19","16:29:00",109
"411313","C","B","control","meadow","51",0.085,"2014-04-19","17:29:00",109
"411413","C","B","control","meadow","51",0.085,"2014-04-19","18:29:00",109
"411512","C","B","control","meadow","51",0.085,"2014-04-19","19:29:00",109
"411612","C","B","control","meadow","51",0.085,"2014-04-19","20:29:00",109
"411712","C","B","control","meadow","51",0.085,"2014-04-19","21:29:00",109
"411812","C","B","control","meadow","51",0.085,"2014-04-19","22:29:00",109
"411912","C","B","control","meadow","51",0.085,"2014-04-19","23:29:00",109
"412012","C","B","control","meadow","51",0.085,"2014-04-20","00:29:00",110
"412116","C","B","control","meadow","51",0.085,"2014-04-20","01:29:00",110
"412214","C","B","control","meadow","51",0.085,"2014-04-20","02:29:00",110
"412312","C","B","control","meadow","51",0.085,"2014-04-20","03:29:00",110
"412412","C","B","control","meadow","51",0.085,"2014-04-20","04:29:00",110
"412512","C","B","control","meadow","51",0.085,"2014-04-20","05:29:00",110
"412612","C","B","control","meadow","51",0.085,"2014-04-20","06:29:00",110
"412712","C","B","control","meadow","51",0.085,"2014-04-20","07:29:00",110
"412812","C","B","control","meadow","51",0.085,"2014-04-20","08:29:00",110
"412912","C","B","control","meadow","51",0.085,"2014-04-20","09:29:00",110
"413012","C","B","control","meadow","51",0.085,"2014-04-20","10:29:00",110
"413116","C","B","control","meadow","51",0.085,"2014-04-20","11:29:00",110
"413214","C","B","control","meadow","51",0.085,"2014-04-20","12:29:00",110
"413312","C","B","control","meadow","51",0.085,"2014-04-20","13:29:00",110
"413412","C","B","control","meadow","51",0.085,"2014-04-20","14:29:00",110
"413512","C","B","control","meadow","51",0.085,"2014-04-20","15:29:00",110
"413612","C","B","control","meadow","51",0.085,"2014-04-20","16:29:00",110
"413712","C","B","control","meadow","51",0.085,"2014-04-20","17:29:00",110
"413812","C","B","control","meadow","51",0.085,"2014-04-20","18:29:00",110
"413912","C","B","control","meadow","51",0.085,"2014-04-20","19:29:00",110
"414012","C","B","control","meadow","51",0.085,"2014-04-20","20:29:00",110
"414116","C","B","control","meadow","51",0.085,"2014-04-20","21:29:00",110
"414214","C","B","control","meadow","51",0.085,"2014-04-20","22:29:00",110
"414312","C","B","control","meadow","51",0.085,"2014-04-20","23:29:00",110
"414412","C","B","control","meadow","51",0.085,"2014-04-21","00:29:00",111
"414512","C","B","control","meadow","51",0.085,"2014-04-21","01:29:00",111
"414612","C","B","control","meadow","51",0.085,"2014-04-21","02:29:00",111
"414712","C","B","control","meadow","51",0.085,"2014-04-21","03:29:00",111
"414812","C","B","control","meadow","51",0.085,"2014-04-21","04:29:00",111
"414912","C","B","control","meadow","51",0.085,"2014-04-21","05:29:00",111
"415012","C","B","control","meadow","51",0.085,"2014-04-21","06:29:00",111
"415116","C","B","control","meadow","51",0.085,"2014-04-21","07:29:00",111
"415214","C","B","control","meadow","51",0.085,"2014-04-21","08:29:00",111
"415312","C","B","control","meadow","51",0.085,"2014-04-21","09:29:00",111
"415412","C","B","control","meadow","51",0.085,"2014-04-21","10:29:00",111
"415512","C","B","control","meadow","51",0.085,"2014-04-21","11:29:00",111
"415612","C","B","control","meadow","51",0.085,"2014-04-21","12:29:00",111
"415712","C","B","control","meadow","51",0.085,"2014-04-21","13:29:00",111
"415812","C","B","control","meadow","51",0.085,"2014-04-21","14:29:00",111
"415912","C","B","control","meadow","51",0.085,"2014-04-21","15:29:00",111
"416012","C","B","control","meadow","51",0.085,"2014-04-21","16:29:00",111
"416116","C","B","control","meadow","51",0.085,"2014-04-21","17:29:00",111
"416214","C","B","control","meadow","51",0.085,"2014-04-21","18:29:00",111
"416312","C","B","control","meadow","51",0.085,"2014-04-21","19:29:00",111
"416412","C","B","control","meadow","51",0.085,"2014-04-21","20:29:00",111
"416512","C","B","control","meadow","51",0.085,"2014-04-21","21:29:00",111
"416612","C","B","control","meadow","51",0.085,"2014-04-21","22:29:00",111
"416712","C","B","control","meadow","51",0.085,"2014-04-21","23:29:00",111
"416812","C","B","control","meadow","51",0.085,"2014-04-22","00:29:00",112
"416912","C","B","control","meadow","51",0.085,"2014-04-22","01:29:00",112
"417012","C","B","control","meadow","51",0.085,"2014-04-22","02:29:00",112
"417116","C","B","control","meadow","51",0.085,"2014-04-22","03:29:00",112
"417214","C","B","control","meadow","51",0.085,"2014-04-22","04:29:00",112
"417312","C","B","control","meadow","51",0.085,"2014-04-22","05:29:00",112
"417412","C","B","control","meadow","51",0.085,"2014-04-22","06:29:00",112
"417512","C","B","control","meadow","51",0.085,"2014-04-22","07:29:00",112
"417612","C","B","control","meadow","51",0.085,"2014-04-22","08:29:00",112
"417712","C","B","control","meadow","51",0.085,"2014-04-22","09:29:00",112
"417812","C","B","control","meadow","51",0.085,"2014-04-22","10:29:00",112
"417912","C","B","control","meadow","51",0.085,"2014-04-22","11:29:00",112
"418012","C","B","control","meadow","51",0.085,"2014-04-22","12:29:00",112
"418116","C","B","control","meadow","51",0.085,"2014-04-22","13:29:00",112
"418214","C","B","control","meadow","51",0.085,"2014-04-22","14:29:00",112
"418312","C","B","control","meadow","51",0.085,"2014-04-22","15:29:00",112
"418412","C","B","control","meadow","51",0.085,"2014-04-22","16:29:00",112
"418512","C","B","control","meadow","51",0.085,"2014-04-22","17:29:00",112
"418612","C","B","control","meadow","51",0.085,"2014-04-22","18:29:00",112
"418712","C","B","control","meadow","51",0.085,"2014-04-22","19:29:00",112
"418812","C","B","control","meadow","51",0.085,"2014-04-22","20:29:00",112
"418912","C","B","control","meadow","51",0.085,"2014-04-22","21:29:00",112
"419012","C","B","control","meadow","51",0.085,"2014-04-22","22:29:00",112
"419116","C","B","control","meadow","51",0.085,"2014-04-22","23:29:00",112
"419214","C","B","control","meadow","51",0.085,"2014-04-23","00:29:00",113
"419312","C","B","control","meadow","51",0.085,"2014-04-23","01:29:00",113
"419412","C","B","control","meadow","51",0.085,"2014-04-23","02:29:00",113
"419512","C","B","control","meadow","51",0.085,"2014-04-23","03:29:00",113
"419612","C","B","control","meadow","51",0.085,"2014-04-23","04:29:00",113
"419712","C","B","control","meadow","51",0.085,"2014-04-23","05:29:00",113
"419812","C","B","control","meadow","51",0.085,"2014-04-23","06:29:00",113
"419912","C","B","control","meadow","51",0.085,"2014-04-23","07:29:00",113
"420012","C","B","control","meadow","51",0.085,"2014-04-23","08:29:00",113
"420116","C","B","control","meadow","51",0.085,"2014-04-23","09:29:00",113
"420214","C","B","control","meadow","51",0.085,"2014-04-23","10:29:00",113
"420312","C","B","control","meadow","51",0.085,"2014-04-23","11:29:00",113
"420412","C","B","control","meadow","51",0.085,"2014-04-23","12:29:00",113
"420512","C","B","control","meadow","51",0.085,"2014-04-23","13:29:00",113
"420612","C","B","control","meadow","51",0.085,"2014-04-23","14:29:00",113
"420712","C","B","control","meadow","51",0.085,"2014-04-23","15:29:00",113
"420812","C","B","control","meadow","51",0.085,"2014-04-23","16:29:00",113
"420912","C","B","control","meadow","51",0.085,"2014-04-23","17:29:00",113
"421016","C","B","control","meadow","51",0.085,"2014-04-23","18:29:00",113
"421116","C","B","control","meadow","51",0.085,"2014-04-23","19:29:00",113
"421215","C","B","control","meadow","51",0.085,"2014-04-23","20:29:00",113
"421313","C","B","control","meadow","51",0.085,"2014-04-23","21:29:00",113
"421413","C","B","control","meadow","51",0.085,"2014-04-23","22:29:00",113
"421512","C","B","control","meadow","51",0.085,"2014-04-23","23:29:00",113
"421612","C","B","control","meadow","51",0.085,"2014-04-24","00:29:00",114
"421712","C","B","control","meadow","51",0.085,"2014-04-24","01:29:00",114
"421812","C","B","control","meadow","51",0.085,"2014-04-24","02:29:00",114
"421912","C","B","control","meadow","51",0.085,"2014-04-24","03:29:00",114
"422012","C","B","control","meadow","51",0.085,"2014-04-24","04:29:00",114
"422116","C","B","control","meadow","51",0.085,"2014-04-24","05:29:00",114
"422214","C","B","control","meadow","51",0.085,"2014-04-24","06:29:00",114
"422312","C","B","control","meadow","51",0.085,"2014-04-24","07:29:00",114
"422412","C","B","control","meadow","51",0.085,"2014-04-24","08:29:00",114
"422512","C","B","control","meadow","51",0.085,"2014-04-24","09:29:00",114
"422612","C","B","control","meadow","51",0.085,"2014-04-24","10:29:00",114
"422712","C","B","control","meadow","51",0.085,"2014-04-24","11:29:00",114
"422812","C","B","control","meadow","51",0.085,"2014-04-24","12:29:00",114
"422912","C","B","control","meadow","51",0.085,"2014-04-24","13:29:00",114
"423012","C","B","control","meadow","51",0.085,"2014-04-24","14:29:00",114
"423116","C","B","control","meadow","51",0.085,"2014-04-24","15:29:00",114
"423214","C","B","control","meadow","51",0.085,"2014-04-24","16:29:00",114
"423312","C","B","control","meadow","51",0.085,"2014-04-24","17:29:00",114
"423412","C","B","control","meadow","51",0.085,"2014-04-24","18:29:00",114
"423512","C","B","control","meadow","51",0.085,"2014-04-24","19:29:00",114
"423612","C","B","control","meadow","51",0.085,"2014-04-24","20:29:00",114
"423712","C","B","control","meadow","51",0.085,"2014-04-24","21:29:00",114
"423812","C","B","control","meadow","51",0.085,"2014-04-24","22:29:00",114
"423912","C","B","control","meadow","51",0.085,"2014-04-24","23:29:00",114
"424012","C","B","control","meadow","51",0.085,"2014-04-25","00:29:00",115
"424116","C","B","control","meadow","51",0.085,"2014-04-25","01:29:00",115
"424214","C","B","control","meadow","51",0.085,"2014-04-25","02:29:00",115
"424312","C","B","control","meadow","51",0.085,"2014-04-25","03:29:00",115
"424412","C","B","control","meadow","51",0.085,"2014-04-25","04:29:00",115
"424512","C","B","control","meadow","51",0.085,"2014-04-25","05:29:00",115
"424612","C","B","control","meadow","51",0.085,"2014-04-25","06:29:00",115
"424712","C","B","control","meadow","51",0.085,"2014-04-25","07:29:00",115
"424812","C","B","control","meadow","51",0.085,"2014-04-25","08:29:00",115
"424912","C","B","control","meadow","51",0.085,"2014-04-25","09:29:00",115
"425012","C","B","control","meadow","51",0.085,"2014-04-25","10:29:00",115
"425116","C","B","control","meadow","51",0.085,"2014-04-25","11:29:00",115
"425214","C","B","control","meadow","51",0.085,"2014-04-25","12:29:00",115
"425312","C","B","control","meadow","51",0.085,"2014-04-25","13:29:00",115
"425412","C","B","control","meadow","51",0.085,"2014-04-25","14:29:00",115
"425512","C","B","control","meadow","51",0.085,"2014-04-25","15:29:00",115
"425612","C","B","control","meadow","51",0.085,"2014-04-25","16:29:00",115
"425712","C","B","control","meadow","51",0.085,"2014-04-25","17:29:00",115
"425812","C","B","control","meadow","51",0.085,"2014-04-25","18:29:00",115
"425912","C","B","control","meadow","51",0.085,"2014-04-25","19:29:00",115
"426012","C","B","control","meadow","51",0.085,"2014-04-25","20:29:00",115
"426116","C","B","control","meadow","51",0.085,"2014-04-25","21:29:00",115
"426214","C","B","control","meadow","51",0.085,"2014-04-25","22:29:00",115
"426312","C","B","control","meadow","51",0.085,"2014-04-25","23:29:00",115
"426412","C","B","control","meadow","51",0.085,"2014-04-26","00:29:00",116
"426512","C","B","control","meadow","51",0.085,"2014-04-26","01:29:00",116
"426612","C","B","control","meadow","51",0.085,"2014-04-26","02:29:00",116
"426712","C","B","control","meadow","51",0.085,"2014-04-26","03:29:00",116
"426812","C","B","control","meadow","51",0.085,"2014-04-26","04:29:00",116
"426912","C","B","control","meadow","51",0.085,"2014-04-26","05:29:00",116
"427012","C","B","control","meadow","51",0.085,"2014-04-26","06:29:00",116
"427116","C","B","control","meadow","51",0.085,"2014-04-26","07:29:00",116
"427214","C","B","control","meadow","51",0.085,"2014-04-26","08:29:00",116
"427312","C","B","control","meadow","51",0.085,"2014-04-26","09:29:00",116
"427412","C","B","control","meadow","51",0.085,"2014-04-26","10:29:00",116
"427512","C","B","control","meadow","51",0.085,"2014-04-26","11:29:00",116
"427612","C","B","control","meadow","51",0.085,"2014-04-26","12:29:00",116
"427712","C","B","control","meadow","51",0.085,"2014-04-26","13:29:00",116
"427812","C","B","control","meadow","51",0.085,"2014-04-26","14:29:00",116
"427912","C","B","control","meadow","51",0.085,"2014-04-26","15:29:00",116
"428012","C","B","control","meadow","51",0.085,"2014-04-26","16:29:00",116
"428116","C","B","control","meadow","51",0.085,"2014-04-26","17:29:00",116
"428214","C","B","control","meadow","51",0.085,"2014-04-26","18:29:00",116
"428312","C","B","control","meadow","51",0.085,"2014-04-26","19:29:00",116
"428412","C","B","control","meadow","51",0.085,"2014-04-26","20:29:00",116
"428512","C","B","control","meadow","51",0.085,"2014-04-26","21:29:00",116
"428612","C","B","control","meadow","51",0.085,"2014-04-26","22:29:00",116
"428712","C","B","control","meadow","51",0.085,"2014-04-26","23:29:00",116
"428812","C","B","control","meadow","51",0.085,"2014-04-27","00:29:00",117
"428912","C","B","control","meadow","51",0.085,"2014-04-27","01:29:00",117
"429012","C","B","control","meadow","51",0.085,"2014-04-27","02:29:00",117
"429116","C","B","control","meadow","51",0.085,"2014-04-27","03:29:00",117
"429214","C","B","control","meadow","51",0.085,"2014-04-27","04:29:00",117
"429312","C","B","control","meadow","51",0.085,"2014-04-27","05:29:00",117
"429412","C","B","control","meadow","51",0.085,"2014-04-27","06:29:00",117
"429512","C","B","control","meadow","51",0.085,"2014-04-27","07:29:00",117
"429612","C","B","control","meadow","51",0.085,"2014-04-27","08:29:00",117
"429712","C","B","control","meadow","51",0.085,"2014-04-27","09:29:00",117
"429812","C","B","control","meadow","51",0.085,"2014-04-27","10:29:00",117
"429912","C","B","control","meadow","51",0.085,"2014-04-27","11:29:00",117
"430012","C","B","control","meadow","51",0.085,"2014-04-27","12:29:00",117
"430116","C","B","control","meadow","51",0.085,"2014-04-27","13:29:00",117
"430214","C","B","control","meadow","51",0.085,"2014-04-27","14:29:00",117
"430312","C","B","control","meadow","51",0.085,"2014-04-27","15:29:00",117
"430412","C","B","control","meadow","51",0.085,"2014-04-27","16:29:00",117
"430512","C","B","control","meadow","51",0.085,"2014-04-27","17:29:00",117
"430612","C","B","control","meadow","51",0.085,"2014-04-27","18:29:00",117
"430712","C","B","control","meadow","51",0.085,"2014-04-27","19:29:00",117
"430812","C","B","control","meadow","51",0.085,"2014-04-27","20:29:00",117
"430912","C","B","control","meadow","51",0.085,"2014-04-27","21:29:00",117
"431016","C","B","control","meadow","51",0.085,"2014-04-27","22:29:00",117
"431116","C","B","control","meadow","51",0.085,"2014-04-27","23:29:00",117
"431215","C","B","control","meadow","51",0.085,"2014-04-28","00:29:00",118
"431313","C","B","control","meadow","51",0.085,"2014-04-28","01:29:00",118
"431413","C","B","control","meadow","51",0.085,"2014-04-28","02:29:00",118
"431512","C","B","control","meadow","51",0.085,"2014-04-28","03:29:00",118
"431612","C","B","control","meadow","51",0.085,"2014-04-28","04:29:00",118
"431712","C","B","control","meadow","51",0.085,"2014-04-28","05:29:00",118
"431812","C","B","control","meadow","51",0.085,"2014-04-28","06:29:00",118
"431912","C","B","control","meadow","51",0.085,"2014-04-28","07:29:00",118
"432012","C","B","control","meadow","51",0.085,"2014-04-28","08:29:00",118
"432116","C","B","control","meadow","51",0.085,"2014-04-28","09:29:00",118
"432214","C","B","control","meadow","51",0.085,"2014-04-28","10:29:00",118
"432312","C","B","control","meadow","51",0.085,"2014-04-28","11:29:00",118
"432412","C","B","control","meadow","51",0.085,"2014-04-28","12:29:00",118
"432512","C","B","control","meadow","51",0.085,"2014-04-28","13:29:00",118
"432612","C","B","control","meadow","51",0.085,"2014-04-28","14:29:00",118
"432712","C","B","control","meadow","51",0.085,"2014-04-28","15:29:00",118
"432812","C","B","control","meadow","51",0.085,"2014-04-28","16:29:00",118
"432912","C","B","control","meadow","51",0.085,"2014-04-28","17:29:00",118
"433012","C","B","control","meadow","51",0.085,"2014-04-28","18:29:00",118
"433116","C","B","control","meadow","51",0.085,"2014-04-28","19:29:00",118
"433214","C","B","control","meadow","51",0.085,"2014-04-28","20:29:00",118
"433312","C","B","control","meadow","51",0.085,"2014-04-28","21:29:00",118
"433412","C","B","control","meadow","51",0.085,"2014-04-28","22:29:00",118
"433512","C","B","control","meadow","51",0.085,"2014-04-28","23:29:00",118
"433612","C","B","control","meadow","51",0.085,"2014-04-29","00:29:00",119
"433712","C","B","control","meadow","51",0.085,"2014-04-29","01:29:00",119
"433812","C","B","control","meadow","51",0.085,"2014-04-29","02:29:00",119
"433912","C","B","control","meadow","51",0.085,"2014-04-29","03:29:00",119
"434012","C","B","control","meadow","51",0.085,"2014-04-29","04:29:00",119
"434116","C","B","control","meadow","51",0.085,"2014-04-29","05:29:00",119
"434214","C","B","control","meadow","51",0.085,"2014-04-29","06:29:00",119
"434312","C","B","control","meadow","51",0.085,"2014-04-29","07:29:00",119
"434412","C","B","control","meadow","51",0.085,"2014-04-29","08:29:00",119
"434512","C","B","control","meadow","51",0.085,"2014-04-29","09:29:00",119
"434612","C","B","control","meadow","51",0.085,"2014-04-29","10:29:00",119
"434712","C","B","control","meadow","51",0.085,"2014-04-29","11:29:00",119
"434812","C","B","control","meadow","51",0.085,"2014-04-29","12:29:00",119
"434912","C","B","control","meadow","51",0.085,"2014-04-29","13:29:00",119
"435012","C","B","control","meadow","51",0.085,"2014-04-29","14:29:00",119
"435116","C","B","control","meadow","51",0.085,"2014-04-29","15:29:00",119
"435214","C","B","control","meadow","51",0.085,"2014-04-29","16:29:00",119
"435312","C","B","control","meadow","51",0.085,"2014-04-29","17:29:00",119
"435412","C","B","control","meadow","51",0.085,"2014-04-29","18:29:00",119
"435512","C","B","control","meadow","51",0.085,"2014-04-29","19:29:00",119
"435612","C","B","control","meadow","51",0.085,"2014-04-29","20:29:00",119
"435712","C","B","control","meadow","51",0.085,"2014-04-29","21:29:00",119
"435812","C","B","control","meadow","51",0.085,"2014-04-29","22:29:00",119
"435912","C","B","control","meadow","51",0.085,"2014-04-29","23:29:00",119
"436012","C","B","control","meadow","51",0.085,"2014-04-30","00:29:00",120
"436116","C","B","control","meadow","51",0.085,"2014-04-30","01:29:00",120
"436214","C","B","control","meadow","51",0.085,"2014-04-30","02:29:00",120
"436312","C","B","control","meadow","51",0.085,"2014-04-30","03:29:00",120
"436412","C","B","control","meadow","51",0.085,"2014-04-30","04:29:00",120
"436512","C","B","control","meadow","51",0.085,"2014-04-30","05:29:00",120
"436612","C","B","control","meadow","51",0.085,"2014-04-30","06:29:00",120
"436712","C","B","control","meadow","51",0.085,"2014-04-30","07:29:00",120
"436812","C","B","control","meadow","51",0.085,"2014-04-30","08:29:00",120
"436912","C","B","control","meadow","51",0.085,"2014-04-30","09:29:00",120
"437012","C","B","control","meadow","51",0.085,"2014-04-30","10:29:00",120
"437116","C","B","control","meadow","51",0.085,"2014-04-30","11:29:00",120
"437214","C","B","control","meadow","51",0.085,"2014-04-30","12:29:00",120
"437312","C","B","control","meadow","51",0.085,"2014-04-30","13:29:00",120
"437412","C","B","control","meadow","51",0.085,"2014-04-30","14:29:00",120
"437512","C","B","control","meadow","51",0.085,"2014-04-30","15:29:00",120
"437612","C","B","control","meadow","51",0.085,"2014-04-30","16:29:00",120
"437712","C","B","control","meadow","51",0.085,"2014-04-30","17:29:00",120
"437812","C","B","control","meadow","51",0.085,"2014-04-30","18:29:00",120
"437912","C","B","control","meadow","51",0.085,"2014-04-30","19:29:00",120
