respond_id,consent,age18,attempt_us,attempt_ca,gas_cost_new,airfare_cost_new,meal_cost_new,lodging_cost_new,age,gender,gender_other,race,marital_status,marital_status_other,employment_status,date_text,location_attempt,home_zip,minutes_observed,accomodation_location,carpool,carpool_count,overnight,overnight_count,hourly_wage,years_birding,how_many_other_birders_1,how_many_other_birders_2,how_many_other_birders_3,location_attempt_sep,respond_id_count,attempt_lat,attempt_lng,home_lat,home_lng,travel_time_sec,travel_dist_meter
13290933608,"I agree, start questionnaire",Yes,Yes,No,15,NA,25,0,25-34,Woman,NA,White or Caucasian,Other (please specify),Parterned,Employed - full time,Jan-00-1900,"South Bristol, Maine; Boothbay Harbor, Maine",04476,180,4578,Yes,3,Yes,2,20,10,20,10,NA,"South Bristol, Maine, USA",2,NA,NA,44.47,-68.7,73301,2146275
13290933608,"I agree, start questionnaire",Yes,Yes,No,15,NA,25,0,25-34,Woman,NA,White or Caucasian,Other (please specify),Parterned,Employed - full time,Jan-00-1900,"South Bristol, Maine; Boothbay Harbor, Maine",04476,180,4578,Yes,3,Yes,2,20,10,20,10,NA," Boothbay Harbor, Maine, USA",2,43.8464714,-69.634768,44.47,-68.7,7510,143362
13290935053,"I agree, start questionnaire",Yes,Yes,No,80,NA,60,165,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",14051,0,"Edgecomb, Maine, USA",Yes,2,Yes,2,NA,12,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.04,-78.7,33878,974025
13290946299,"I agree, start questionnaire",Yes,Yes,No,30,NA,0,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Georgetown, Maine",04330,180,NA,Yes,2,No,0,NA,30,150,50,100,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.4,-69.7,8516,180159
13290950023,"I agree, start questionnaire",Yes,Yes,No,80,NA,140,NA,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",03042,NA,NA,No,NA,No,0,0,5,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.05,-71.08,8468,213005
13290950817,"I agree, start questionnaire",Yes,Yes,No,15,NA,20,NA,25-34,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-23-2022,4554,04547,35,NA,Yes,2,No,0,23,18,100,150,NA,04554,1,43.87,-69.51,44,-69.32,2851,53901
13290954894,"I agree, start questionnaire",Yes,Yes,No,30,800,250,250,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-23-2022,"Boothbay Harbor, Maine",78056,30,"Bath, Maine, USA",Yes,2,Yes,4,65,30,40,100,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,29.5,-98.9,120912,3582264
13290959073,"I agree, start questionnaire",Yes,Yes,No,75,0,50,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Pemaquid Harbor, Maine",03104,20,NA,No,NA,No,NA,55,45,150,200,200,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,43.02,-71.44,9580,255019
13290959285,"I agree, start questionnaire",Yes,Yes,No,40,NA,75,0,35-44,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-04-2022,4538,04576,250,NA,Yes,2,No,0,20,1,30,40,80,04538,1,43.85,-69.63,43.82,-69.67,678,8104
13290960758,"I agree, start questionnaire",Yes,Yes,No,120,NA,60,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-01-2022,"Georgetown, Maine",03245,75,NA,Yes,"1,2 and 3 different trips",No,0,NA,20,125,125,25,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.74,-71.6,17630,423618
13290963668,"I agree, start questionnaire",Yes,Yes,No,300,NA,80,400,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-21-2022,"Boothbay Harbor, Maine",06035,1440,"Bath, Maine, USA",No,NA,Yes,4,80,NA,15,100,Na,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.96,-72.8,16063,428161
13290968471,"I agree, start questionnaire",Yes,Yes,No,70,NA,30,NA,55-64,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-22-2022,"Boothbay Harbor, Maine",01776,720,NA,Yes,2,No,0,26.35,40,200,75,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.39,-71.42,11171,287368
13290969976,"I agree, start questionnaire",Yes,Yes,No,80,NA,75,0,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-23-2022,"Boothbay Harbor, Maine",04074,10,NA,No,2,No,0,30,3,50,100,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.6,-70.4,4997,109423
13290977176,"I agree, start questionnaire",Yes,Yes,No,100,NA,NA,130,55-64,Woman,NA,Multiracial or Biracial,Married,NA,Employed - part time,Jan-00-1900,"Boothbay Harbor, Maine",08807,NA,"Boothbay Harbor, Maine, USA",No,NA,Yes,1,NA,12,20,6,2,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.59,-74.62,24003,673625
13290977397,"I agree, start questionnaire",Yes,Yes,No,70,NA,35,262.9,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-22-2022,"New Harbor, Maine",04938,40,4538,No,NA,Yes,2,19,50,100,400,NA,"New Harbor, Maine, USA",1,43.8742496,-69.4919912,44.7,-70.1,6628,129805
13290986946,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-00-1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0
13290997372,"I agree, start questionnaire",Yes,Yes,No,25,NA,30,0,55-64,Woman,NA,White or Caucasian,Other (please specify),Widowed,Retired,Jan-13-2022,"Boothbay Harbor, Maine",04210,20,NA,Yes,4,No,0,NA,30,30,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.1,-70.2,4592,79094
13290999921,"I agree, start questionnaire",Yes,Yes,No,30,NA,40,NA,55-64,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-00-1900,"Boothbay Harbor, Maine",03869,NA,NA,Yes,2,No,0,40,10,60,60,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.22,-70.85,7370,168747
13291001367,"I agree, start questionnaire",Yes,Yes,No,75,833,150,363,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Jan-24-2022,"McKown Point Rd, West Boothbay Harbor, Maine 04575",37641,60,"Freeport, Maine, USA",No,NA,Yes,4,NA,52,25,NA,NA,"McKown Point Rd, West Boothbay Harbor, Maine, USA 04575",1,43.8417876,-69.6444206,36.2,-82.7,56813,1629103
13291008118,"I agree, start questionnaire",Yes,Yes,No,35,NA,15,NA,55-64,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-01-2022,"Five Islands, Maine",04605,60,NA,No,NA,No,NA,NA,25,200,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.7,-68.4,9521,244834
13291012406,"I agree, start questionnaire",Yes,Yes,No,10,NA,30,0,NA,NA,NA,NA,NA,NA,NA,Jan-06-2022,"Boothbay Harbor, Maine",04032,300,NA,No,NA,No,NA,NA,NA,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.86,-70.1,3397,66549
13291015213,"I agree, start questionnaire",Yes,Yes,No,60,NA,30,NA,45-54,Man,NA,Asian or Pacific Islander,Married,NA,Employed - full time,Jan-02-2022,"Georgetown, Maine",02140,45,NA,No,0,No,0,100,17,30,34,45,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.39,-71.13,17829,481973
13291027378,"I agree, start questionnaire",Yes,Yes,No,150,NA,150,475,65+,Man,NA,White or Caucasian,Married,NA,Self-employed,Dec-31-2021,"Five Islands, Maine",01775,360,"Boothbay Harbor, Maine, USA",Yes,3,Yes,3,85,15,60,50,15,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,42.43,-71.51,9870,271062
13291030088,"I agree, start questionnaire",Yes,Yes,No,30,NA,0,NA,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-15-2022,"Bristol, Maine",04572,190,NA,No,0,No,0,30,25,24,NA,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,44.1,-69.4,4336,104128
13291032224,"I agree, start questionnaire",Yes,Yes,No,6,NA,0,0,18-24,Woman,NA,White or Caucasian,Single,NA,Unemployed,Jan-01-2022,"Georgetown, Maine",04210,5,NA,Yes,2,No,0,0,3,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.1,-70.2,10422,269349
13291056318,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-02-2022,4548,04086,90,NA,Yes,3,No,0,NA,10,NA,NA,NA,04548,1,43.82,-69.74,43.96,-69.97,1648,31153
13291058260,"I agree, start questionnaire",Yes,Yes,No,300,NA,500,300,18-24,Woman,NA,I would rather not say,Single,NA,Student,Jan-21-2022,"Boothbay Harbor, Maine",46143,360,"Boothbay Harbor, Maine, USA",Yes,3,Yes,3,12,18,50,150,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.6,-86.1,60983,1775009
13291064857,"I agree, start questionnaire",Yes,Yes,No,40,NA,0,0,18-24,Man,NA,White or Caucasian,Single,NA,Employed - full time,Jan-24-2022,"Boothbay Harbor, Maine",02474,80,NA,No,NA,No,0,NA,12,20,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.42,-71.16,10489,270284
13291072135,"I agree, start questionnaire",Yes,Yes,No,80,NA,20,160,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-15-2022,"Boothbay Harbor, Maine",18974,180,"Bath, Maine, USA",Yes,2,Yes,1,NA,15,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.21,-75.07,26911,741611
13291087574,"I agree, start questionnaire",Yes,Yes,No,10,NA,0,0,45-54,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,4538,04538,NA,NA,Yes,2,No,NA,NA,10,NA,NA,NA,04538,1,43.85,-69.63,43.85,-69.63,0,0
13291090385,"I agree, start questionnaire",Yes,Yes,No,16,NA,0,0,25-34,Man,NA,Asian or Pacific Islander,Single,NA,Employed - full time,Dec-20-2021,2726,01605,45,NA,No,NA,No,0,20,3,40,NA,NA,02726,1,41.76,-71.15,42.29,-71.8,4065,97713
13291090742,"I agree, start questionnaire",Yes,Yes,No,30,NA,60,0,45-54,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-01-2022,"Georgetown, Maine",04345,45,NA,No,0,No,0,26,4,50,75,50,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.2,-69.8,9211,237418
13291098911,"I agree, start questionnaire",Yes,Yes,No,65,NA,40,0,65+,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-31-2021,"Georgetown, Maine",04915,210,NA,Yes,2,No,0,30,55,250,7,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.5,-69.1,6240,124946
13291110139,"I agree, start questionnaire",Yes,Yes,No,100,NA,70,130,35-44,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-00-1900,"Bristol, Maine",06483,100,"Rockland, Maine, USA",No,NA,Yes,1,120,19,30,150,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,41.38,-73.09,13677,388103
13291121082,"I agree, start questionnaire",Yes,Yes,No,55,NA,50,0,55-64,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"New Harbor, Maine",05871,1,4079,Yes,2,Yes,1,42,30,200,20,NA,"New Harbor, Maine, USA",1,43.8742496,-69.4919912,44.7,-71.9,15306,295426
13291127071,"I agree, start questionnaire",Yes,Yes,No,5,NA,0,0,35-44,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-00-1900,"Pemaquid Point, Maine",04841,15,NA,Yes,2,No,NA,80,5,20,NA,NA,"Pemaquid Point, Maine, USA",1,43.840639,-69.5097685,44.13,-69.13,3453,65363
13291129863,"I agree, start questionnaire",Yes,No,Yes,11.8,NA,4.72,NA,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Nov-03-2021,"Falmouth, Nova Scotia",NA,80,NA,Yes,3,No,NA,NA,55,25,NA,NA,"Falmouth, Nova Scotia",1,NA,NA,NA,NA,0,0
13291132036,"I agree, start questionnaire",Yes,Yes,No,0,NA,25,0,25-34,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-22-2022,"Pemaquid Harbor, Maine",04453,120,"Portland, Maine, USA",Yes,2,Yes,2,15,0.5,NA,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,45.2,-68.8,9618,203452
13291145594,"I agree, start questionnaire",Yes,Yes,No,57,NA,0,0,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-01-2022,"Georgetown, Maine",04079,30,NA,No,NA,No,NA,NA,35,25,30,30,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.8,-70,11379,282603
13291153057,"I agree, start questionnaire",Yes,Yes,No,45,NA,60,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-13-2022,"Boothbay Harbor, Maine",04614,121,4537,Yes,2,Yes,3,35,2,0,200,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.4,-68.6,8002,151947
13291157628,"I agree, start questionnaire",Yes,Yes,No,125,NA,130,500,55-64,Woman,NA,White or Caucasian,Other (please specify),domestic partner,Employed - part time,Dec-31-2021,"Georgetown, Maine",04102,480,4537,Yes,2 people x 3 separate times,Yes,2,30,30,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.66,-70.3,11735,308662
13291158501,"I agree, start questionnaire",Yes,Yes,No,12,NA,NA,NA,45-54,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-01-2022,"Georgetown, Maine",04282,180,NA,NA,0,No,0,25,30,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.3,-70.3,11205,268261
13291163759,"I agree, start questionnaire",Yes,Yes,No,0,NA,30,NA,35-44,Man,NA,White or Caucasian,Married,NA,Self-employed,Dec-31-2021,"Georgetown, Maine",04110,10,NA,No,NA,No,NA,60,3,40,20,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.76,-70.2,11021,292289
13291168568,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-00-1900,NA,32256,NA,NA,No,NA,Yes,2,NA,NA,NA,NA,NA,NA,1,NA,NA,30.18,-81.52,19695,570354
13291169185,"I agree, start questionnaire",Yes,Yes,No,25,NA,30,0,65+,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",04469,20,NA,No,0,No,0,200,10,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.902,-68.668,8182,196867
13291175747,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-02-2022,"Georgetown, Maine",01983,60,NA,Yes,3,NA,NA,NA,NA,NA,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.64,-70.94,15935,439845
13291190552,"I agree, start questionnaire",Yes,Yes,No,110,NA,96,165,45-54,Woman,NA,White or Caucasian,Married,NA,Unemployed,Jan-00-1900,"Boothbay Harbor, Maine",06109,0,4556,No,NA,Yes,1,0,17,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.7,-72.66,15193,417475
13291193903,"I agree, start questionnaire",Yes,Yes,No,85,NA,120,575,55-64,Woman,NA,Asian or Pacific Islander,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",13027,NA,4538,No,NA,Yes,4,25,20,35,10,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.2,-76.4,26952,773865
13291206398,"I agree, start questionnaire",Yes,Yes,No,3,NA,NA,NA,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-22-2022,4558,04558,60,NA,No,NA,No,NA,NA,35,40,150,NA,04558,1,43.9,-69.53,43.9,-69.53,0,0
13291214035,"I agree, start questionnaire",Yes,Yes,No,8,NA,0,0,65+,Woman,NA,White or Caucasian,Single,NA,Retired,Jan-00-1900,"Pemaquid Harbor, Maine",04530,NA,NA,No,1,No,0,NA,3,75,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,43.9,-69.8,2528,47585
13291215166,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,45-54,Woman,NA,White or Caucasian,Single,NA,Self-employed,Jan-00-1900,"Boothbay Harbor, Maine",04551,140,NA,No,NA,No,NA,NA,48,4,100,75,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.01,-69.43,2630,39743
13291225327,"I agree, start questionnaire",Yes,Yes,No,30,NA,0,0,35-44,Woman,NA,White or Caucasian,Single,NA,Unemployed,Jan-16-2022,"Boothbay Harbor, Maine",02045,60,NA,No,NA,No,0,13,4,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.31,-70.89,12688,298621
13291228276,"I agree, start questionnaire",Yes,Yes,No,120,NA,100,0,35-44,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-12-2022,"Georgetown, Maine",04260,40,NA,Yes,4,No,0,NA,30,100,7,45,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44,-70.3,10746,279942
13291232289,"I agree, start questionnaire",Yes,Yes,No,23,NA,30,0,25-34,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-22-2022,"Bristol, Maine",12561,185,NA,Yes,3,No,0,17,14,60,NA,NA,"Bristol, Maine, USA",1,43.6364757,-70.3124515,41.8,-74.1,17595,500864
13291249521,"I agree, start questionnaire",Yes,Yes,No,60,NA,50,NA,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-16-2022,"Boothbay Harbor, Maine",01945,20,NA,No,NA,No,0,140,1,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.51,-70.84,10747,256348
13291250499,"I agree, start questionnaire",Yes,Yes,No,0,NA,0,0,25-34,Non-binary / non-conforming,NA,White or Caucasian,Single,NA,Unemployed,Jan-00-1900,"Somerset, Massachusetts",01109,NA,NA,Yes,2,No,0,0,1,6,NA,NA,"Somerset, Massachusetts, USA",1,NA,NA,42.12,-72.55,57783,1687312
13291252756,"I agree, start questionnaire",Yes,Yes,No,0,NA,200,400,18-24,Woman,NA,White or Caucasian,Single,NA,Employed - part time,Jan-09-2022,"Boothbay Harbor, Maine",01749,10,"Freeport, Maine, USA",No,NA,Yes,7,15,5,15,25,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.39,-71.54,10970,288304
13291255193,"I agree, start questionnaire",Yes,Yes,No,50,NA,50,0,35-44,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-01-2022,"Georgetown, Maine",02043,15,NA,Yes,1,No,0,22,2,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.22,-70.88,18866,508886
13291255320,"I agree, start questionnaire",Yes,Yes,No,30,0,10,0,25-34,Woman,NA,White or Caucasian,Single,NA,Student,Jan-00-1900,"Boothbay Harbor, Maine",03824,300,NA,No,NA,No,0,12,3,8,40,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.12,-70.92,7718,191562
13291257767,"I agree, start questionnaire",Yes,Yes,No,200,NA,30,150,25-34,Woman,NA,White or Caucasian,Married,NA,Employed - full time,Jan-22-2022,"Boothbay Harbor, Maine",44145,240,"Edgecomb, Maine, USA",No,NA,Yes,1,28,2,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.44,-81.92,44811,1304714
13291262477,"I agree, start questionnaire",Yes,Yes,No,180,NA,250,320,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-22-2022,"Dighton, Massachusetts; Georgetown, Maine; New Harbor, Maine",02646,150,"Bath, Maine, USA",Yes,2,Yes,2,0,2,50,20,50.       Visit 4: 250,"Dighton, Massachusetts, USA",3,NA,NA,41.67,-70.07,62757,1860119
13291262477,"I agree, start questionnaire",Yes,Yes,No,180,NA,250,320,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-22-2022,"Dighton, Massachusetts; Georgetown, Maine; New Harbor, Maine",02646,150,"Bath, Maine, USA",Yes,2,Yes,2,0,2,50,20,50.       Visit 4: 250," Georgetown, Maine, USA",3,44.6353544,-67.8258338,41.67,-70.07,22227,608889
13291262477,"I agree, start questionnaire",Yes,Yes,No,180,NA,250,320,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-22-2022,"Dighton, Massachusetts; Georgetown, Maine; New Harbor, Maine",02646,150,"Bath, Maine, USA",Yes,2,Yes,2,0,2,50,20,50.       Visit 4: 250," New Harbor, Maine, USA",3,43.8742496,-69.4919912,41.67,-70.07,15400,407867
13291262630,"I agree, start questionnaire",Yes,Yes,No,40,0,250,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-15-2022,"Southport, Maine",20910,200,"Brunswick, Maine, USA",No,NA,Yes,3,NA,63,150,NA,NA,"Southport, Maine, USA",1,NA,NA,39,-77.04,36128,1080625
13291264529,"I agree, start questionnaire",Yes,Yes,No,85,NA,25,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Jan-24-2022,"Boothbay Harbor, Maine",04001,11,NA,Yes,2,No,0,NA,1,65,90,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.5,-70.9,7362,159277
13291268091,"I agree, start questionnaire",Yes,Yes,No,95,NA,135,NA,65+,Woman,NA,White or Caucasian,Other (please specify),Partner,Employed - full time,Dec-31-2021,"Boothbay Harbor, Maine",04046,30,NA,No,NA,No,0,22,43,150,100,200,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.4,-70.5,5983,132079
13291283857,"I agree, start questionnaire",Yes,Yes,No,10,NA,0,0,45-54,Man,NA,White or Caucasian,Married,NA,Employed - full time,Dec-20-2021,"Somerset, Massachusetts",06268,80,NA,No,0,No,0,38,50,100,NA,NA,"Somerset, Massachusetts, USA",1,NA,NA,41.79,-72.25,73390,2180825
13291284627,"I agree, start questionnaire",Yes,Yes,No,75,NA,40,0,65+,Man,NA,White or Caucasian,Married,NA,Retired,Dec-31-2021,"Georgetown, Maine",03867,120,NA,Yes,2,No,0,NA,54,100,100,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.3,-70.99,15165,389754
13291287859,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-22-2022,"Boothbay Harbor, Maine",04553,60,NA,Yes,4-Mar,No,NA,NA,NA,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.05,-69.57,1876,27966
13291297319,"I agree, start questionnaire",Yes,Yes,No,20,NA,NA,NA,45-54,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Dec-31-2021,"Five Islands, Maine",04005,20,NA,No,NA,No,0,20,10,25,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,43.5,-70.5,4475,104100
13291300543,"I agree, start questionnaire",Yes,Yes,No,30,NA,25,0,25-34,Transgender,NA,White or Caucasian,Married,NA,Employed - full time,Jan-02-2022,"Boothbay Harbor, Maine",02740,45,NA,Yes,2,No,0,20,2,40,50,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.64,-70.94,13541,354376
13291310613,"I agree, start questionnaire",Yes,Yes,No,20,NA,0,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Georgetown, Maine",04358,0,NA,No,NA,No,0,0,40,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.4,-69.5,7809,163553
13291313239,"I agree, start questionnaire",Yes,Yes,No,0,NA,5,0,65+,Woman,NA,White or Caucasian,Other (please specify),Divorced,Employed - part time,Jan-23-2022,"Boothbay Harbor, Maine",04949,30,NA,Yes,3,No,0,NA,50,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.37,-69.33,4046,74223
13291323497,"I agree, start questionnaire",Yes,Yes,No,30,NA,10,0,25-34,Man,NA,White or Caucasian,Single,NA,Self-employed,Dec-31-2021,"Georgetown, Maine",05602,45,NA,Yes,2,No,0,150,3,NA,100,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.3,-72.6,22544,510994
13291324852,"I agree, start questionnaire",Yes,Yes,No,80,NA,150,0,55-64,Man,NA,White or Caucasian,Married,NA,Employed - full time,Jan-21-2022,"Pemaquid Harbor, Maine",08204,100,"Tenants Harbor, Maine, USA",Yes,4,Yes,3,NA,50,NA,50,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,38.97,-74.9,29846,852321
13291334539,"I agree, start questionnaire",Yes,Yes,No,0,NA,15,0,55-64,Woman,NA,White or Caucasian,Married,NA,Retired,Jan-00-1900,"Boothbay Harbor, Maine",04572,145,NA,Yes,3,No,0,20,10,30,4,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.1,-69.4,2194,40077
13291334740,"I agree, start questionnaire",Yes,Yes,No,75,NA,100,160,55-64,Woman,NA,White or Caucasian,Married,NA,Self-employed,Jan-13-2022,"Boothbay Harbor, Maine",43456,300,"Boothbay Harbor, Maine, USA",Yes,2,Yes,2,20,52,40,20,50,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.65,-82.82,50268,1413119
13291339041,"I agree, start questionnaire",Yes,Yes,No,0,NA,0,0,25-34,Man,NA,White or Caucasian,Single,NA,Student,Dec-20-2021,2715,02067,180,NA,Yes,3,No,0,21,13,300,NA,NA,02715,1,41.82,-71.15,42.11,-71.19,2449,44291
13291340292,"I agree, start questionnaire",Yes,Yes,No,40,600,300,450,45-54,Woman,NA,I would rather not say,Single,NA,Employed - full time,Jan-00-1900,"Boothbay Harbor, Maine",85361,NA,4011,Yes,2,Yes,4,17,20,20,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,33.7,-112.6,153085,4601227
13291355814,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-00-1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0
13291365862,"I agree, start questionnaire",Yes,Yes,No,10,NA,60,0,55-64,Man,NA,Multiracial or Biracial,Married,NA,Retired,Dec-31-2021,4575,04575,240,NA,No,NA,No,NA,NA,NA,5,50,150,04575,1,43.849,-69.643,43.849,-69.643,0,0
13291372127,"I agree, start questionnaire",Yes,Yes,No,30,NA,10,NA,45-54,Woman,NA,White or Caucasian,Single,NA,Employed - full time,Jan-02-2022,"Georgetown, Maine",01754,75,NA,No,0,No,0,27,30,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.43,-71.45,17906,493839
13291375059,"I agree, start questionnaire",Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-00-1900,4537,04537,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,04537,1,43.9,-69.63,43.9,-69.63,0,0
