Season,Trial_Year,Traps_Caught,TrapsEmpty,Team_Code,Area_Code
November,2,0,2,T796,Area6
November,2,0,2,T796,Area6
November,2,0,2,T828,Area6
November,2,0,2,T828,Area6
November,2,0,8,T639,Area6
November,2,1,7,T639,Area6
November,2,0,4,T796,Area6
November,2,0,4,T796,Area6
November,2,0,6,T639,Area6
November,2,3,3,T639,Area6
November,2,0,8,T730,Area6
November,2,0,8,T730,Area6
November,2,0,6,T639,Area6
November,2,1,0,T639,Area6
November,2,0,9,T605,Area6
November,2,1,8,T605,Area6
November,2,0,16,T848,Area6
November,2,1,8,T848,Area6
November,2,0,10,T129,Area6
November,2,0,10,T129,Area6
November,2,0,8,T770,Area6
November,2,0,8,T770,Area6
November,2,0,8,T770,Area6
November,2,0,8,T770,Area6
November,2,0,2,T770,Area6
November,2,0,2,T770,Area6
November,2,0,3,T848,Area6
November,2,0,3,T848,Area6
November,2,0,7,T187,Area6
November,2,0,6,T187,Area6
November,2,0,14,T848,Area6
November,2,1,25,T848,Area6
November,2,0,7,T605,Area6
November,2,0,7,T605,Area6
November,2,0,7,T129,Area6
November,2,0,7,T129,Area6
November,2,0,3,T848,Area6
November,2,0,10,T652,Area6
November,2,1,9,T652,Area6
November,2,0,4,T516,Area6
November,2,0,4,T516,Area6
November,2,0,2,T770,Area6
November,2,0,2,T770,Area6
November,2,0,8,T662,Area6
November,2,0,7,T662,Area6
November,2,0,8,T770,Area6
November,2,0,8,T770,Area6
November,2,0,10,T662,Area6
November,2,1,9,T662,Area6
November,2,0,4,T662,Area6
November,2,0,4,T662,Area6
November,2,0,4,T770,Area6
November,2,0,4,T770,Area6
November,2,0,4,T662,Area6
November,2,0,4,T662,Area6
November,2,0,8,T639,Area6
November,2,0,8,T639,Area6
November,2,0,8,T27,Area6
November,2,0,8,T27,Area6
November,2,0,12,T730,Area6
November,2,1,11,T730,Area6
November,2,0,6,T630,Area6
November,2,0,5,T630,Area6
November,2,0,6,T730,Area6
November,2,0,6,T730,Area6
November,3,0,6,T815,Area6
November,3,0,6,T815,Area6
November,3,0,2,T815,Area6
November,3,0,2,T815,Area6
November,3,0,2,T815,Area6
November,3,0,2,T815,Area6
November,3,0,2,T815,Area6
November,3,0,2,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,1,3,T815,Area6
November,3,0,4,T815,Area6
November,3,0,2,T619,Area6
November,3,0,2,T619,Area6
November,3,0,2,T619,Area6
November,3,0,2,T619,Area6
November,3,0,4,T619,Area6
November,3,0,4,T619,Area6
November,3,1,3,T619,Area6
November,3,0,4,T619,Area6
November,3,0,8,T815,Area6
November,3,0,8,T815,Area6
November,3,1,7,T815,Area6
November,3,0,8,T815,Area6
November,3,0,8,T815,Area6
November,3,0,8,T815,Area6
November,3,0,8,T815,Area6
November,3,0,8,T815,Area6
November,3,0,6,T448,Area6
November,3,1,5,T448,Area6
November,3,0,6,T448,Area6
November,3,0,6,T448,Area6
November,3,0,3,T448,Area6
November,3,0,3,T448,Area6
November,3,0,3,T448,Area6
November,3,0,6,T448,Area6
November,3,1,5,T448,Area6
November,3,1,5,T448,Area6
November,3,1,5,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,12,T601,Area6
November,3,0,12,T601,Area6
November,3,1,11,T601,Area6
November,3,0,12,T601,Area6
November,3,0,12,T619,Area6
November,3,0,12,T619,Area6
November,3,0,12,T619,Area6
November,3,0,12,T619,Area6
November,3,0,2,T770,Area6
November,3,0,2,T770,Area6
November,3,1,1,T770,Area6
November,3,0,2,T770,Area6
November,3,0,2,T770,Area6
November,3,1,1,T770,Area6
November,3,0,2,T770,Area6
November,3,0,2,T770,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,1,1,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,6,T448,Area6
November,3,0,6,T448,Area6
November,3,0,6,T448,Area6
November,3,0,22,T601,Area6
November,3,4,18,T601,Area6
November,3,0,22,T601,Area6
November,3,2,20,T601,Area6
November,3,0,22,T619,Area6
November,3,0,22,T619,Area6
November,3,0,22,T619,Area6
November,3,0,22,T619,Area6
November,3,0,10,T448,Area6
November,3,0,10,T448,Area6
November,3,0,10,T448,Area6
November,3,0,10,T448,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T527,Area6
November,3,0,4,T527,Area6
November,3,0,4,T527,Area6
November,3,0,4,T527,Area6
July_August,3,0,18,T933,Area6
July_August,3,0,18,T933,Area6
July_August,3,1,17,T933,Area6
July_August,3,3,15,T933,Area6
September_October,3,0,18,T933,Area6
September_October,3,0,18,T933,Area6
September_October,3,0,18,T933,Area6
September_October,3,0,8,T933,Area6
September_October,3,0,2,T933,Area6
November,3,0,10,T630,Area6
November,3,1,9,T630,Area6
November,3,1,9,T630,Area6
November,3,0,10,T630,Area6
November,3,0,2,T630,Area6
November,3,0,2,T630,Area6
November,3,0,2,T630,Area6
November,3,0,2,T630,Area6
November,3,0,4,T527,Area6
November,3,0,4,T527,Area6
November,3,0,4,T527,Area6
November,3,0,4,T527,Area6
November,3,0,4,T630,Area6
November,3,0,4,T630,Area6
November,3,0,4,T630,Area6
November,3,0,4,T630,Area6
July_August,3,0,14,T935,Area6
July_August,3,1,13,T935,Area6
July_August,3,1,13,T935,Area6
July_August,3,0,14,T935,Area6
September_October,3,0,14,T935,Area6
September_October,3,0,14,T740,Area6
September_October,3,0,14,T740,Area6
September_October,3,0,4,T740,Area6
September_October,3,0,2,T740,Area6
November,3,0,2,T770,Area6
November,3,0,2,T770,Area6
November,3,0,2,T770,Area6
November,3,0,2,T770,Area6
July_August,3,0,2,T933,Area6
July_August,3,1,1,T933,Area6
July_August,3,0,2,T933,Area6
July_August,3,0,2,T933,Area6
September_October,3,0,2,T933,Area6
September_October,3,0,2,T740,Area6
September_October,3,0,2,T740,Area6
July_August,3,0,6,T448,Area6
July_August,3,0,6,T448,Area6
July_August,3,0,6,T448,Area6
July_August,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,3,T448,Area6
July_August,3,0,6,T448,Area6
July_August,3,2,4,T448,Area6
July_August,3,0,6,T448,Area6
July_August,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,2,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
July_August,3,0,2,T613,Area6
July_August,3,0,2,T613,Area6
July_August,3,0,2,T613,Area6
July_August,3,0,2,T613,Area6
September_October,3,0,2,T613,Area6
September_October,3,0,2,T613,Area6
July_August,3,0,10,T613,Area6
July_August,3,3,7,T613,Area6
July_August,3,0,10,T613,Area6
July_August,3,0,10,T613,Area6
September_October,3,0,10,T613,Area6
September_October,3,0,10,T613,Area6
July_August,3,0,8,T615,Area6
July_August,3,2,6,T615,Area6
July_August,3,0,8,T615,Area6
July_August,3,0,8,T615,Area6
September_October,3,0,8,T615,Area6
September_October,3,0,8,T615,Area6
November,3,0,6,T448,Area6
November,3,0,6,T448,Area6
November,3,0,6,T448,Area6
November,3,0,6,T448,Area6
July_August,3,0,2,T448,Area6
July_August,3,0,2,T448,Area6
July_August,3,0,2,T448,Area6
July_August,3,0,2,T448,Area6
September_October,3,0,2,T448,Area6
September_October,3,0,2,T448,Area6
September_October,3,0,2,T448,Area6
July_August,3,0,12,T448,Area6
July_August,3,2,10,T448,Area6
July_August,3,0,12,T448,Area6
July_August,3,0,12,T448,Area6
September_October,3,1,11,T448,Area6
September_October,3,0,12,T448,Area6
September_October,3,0,12,T448,Area6
September_October,3,1,11,T448,Area6
September_October,3,0,2,T448,Area6
July_August,3,0,6,T448,Area6
July_August,3,3,3,T448,Area6
July_August,3,1,5,T448,Area6
July_August,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,6,T448,Area6
September_October,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,4,T448,Area6
November,3,0,2,T448,Area6
November,3,1,1,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,2,T448,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,4,T815,Area6
November,3,0,2,T527,Area6
November,3,1,1,T527,Area6
November,3,0,2,T527,Area6
November,3,0,2,T527,Area6
November,5,0,2,T658,Area6
November,5,0,1,T658,Area6
November,5,0,2,T658,Area6
November,5,0,3,T658,Area6
November,5,0,2,T659,Area6
November,5,0,1,T659,Area6
November,5,0,2,T659,Area6
November,5,0,3,T659,Area6
November,5,0,2,T659,Area6
November,5,0,1,T659,Area6
November,5,0,2,T659,Area6
November,5,0,3,T659,Area6
November,5,0,2,T659,Area6
November,5,0,1,T659,Area6
November,5,1,1,T659,Area6
November,5,0,3,T659,Area6
November,5,0,2,T772,Area6
November,5,0,1,T772,Area6
November,5,0,2,T772,Area6
November,5,0,3,T772,Area6
November,5,0,2,T655,Area6
November,5,0,1,T655,Area6
November,5,0,2,T655,Area6
November,5,0,2,T655,Area6
November,5,0,2,T773,Area6
November,5,0,1,T773,Area6
November,5,0,2,T773,Area6
November,5,0,2,T773,Area6
November,5,0,2,T659,Area6
November,5,0,1,T659,Area6
November,5,0,2,T659,Area6
November,5,0,2,T659,Area6
November,5,0,2,T658,Area6
November,5,0,2,T658,Area6
November,5,0,4,T658,Area6
November,5,0,2,T658,Area6
November,5,0,2,T659,Area6
November,5,1,1,T659,Area6
November,5,1,3,T659,Area6
November,5,0,2,T659,Area6
November,5,0,2,T659,Area6
November,5,0,2,T659,Area6
November,5,0,4,T659,Area6
November,5,0,2,T659,Area6
November,5,1,1,T659,Area6
November,5,0,2,T659,Area6
November,5,0,4,T659,Area6
November,5,0,2,T659,Area6
November,5,0,2,T772,Area6
November,5,0,2,T772,Area6
November,5,0,4,T772,Area6
November,5,0,2,T772,Area6
November,5,0,2,T655,Area6
November,5,0,2,T655,Area6
November,5,0,4,T655,Area6
November,5,0,2,T655,Area6
November,5,0,2,T773,Area6
November,5,0,2,T773,Area6
November,5,0,4,T773,Area6
November,5,0,2,T773,Area6
November,5,0,2,T659,Area6
November,5,0,2,T659,Area6
November,5,0,4,T659,Area6
November,5,1,1,T659,Area6
November,5,0,2,T658,Area6
November,5,0,2,T659,Area6
November,5,0,2,T659,Area6
November,5,0,2,T659,Area6
November,5,0,2,T772,Area6
November,5,0,2,T655,Area6
November,5,0,2,T773,Area6
November,5,0,2,T659,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,2,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,2,T982,Area6
November,5,1,1,T982,Area6
November,5,1,1,T982,Area6
November,5,0,4,T982,Area6
November,5,1,3,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,4,T982,Area6
November,5,1,3,T982,Area6
November,5,0,2,T982,Area6
November,5,0,4,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,4,T982,Area6
November,5,1,3,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,4,T982,Area6
November,5,0,4,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,2,T982,Area6
November,5,0,6,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,1,5,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,6,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,6,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,6,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,2,4,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,6,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,6,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,2,T987,Area6
November,5,0,8,T987,Area6
November,5,0,4,T879,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,2,T987,Area6
November,5,0,8,T987,Area6
November,5,0,4,T879,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,2,T987,Area6
November,5,0,8,T987,Area6
November,5,0,4,T879,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,2,T987,Area6
November,5,0,8,T987,Area6
November,5,0,4,T697,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,2,T987,Area6
November,5,0,8,T987,Area6
November,5,0,4,T879,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,4,T965,Area6
November,5,0,2,T987,Area6
November,5,0,8,T987,Area6
November,5,0,4,T879,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T987,Area6
November,5,0,8,T987,Area6
November,5,0,2,T879,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T987,Area6
November,5,0,8,T987,Area6
November,5,0,2,T879,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,1,1,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T879,Area6
November,5,0,1,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T697,Area6
November,5,0,2,T697,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,2,T987,Area6
November,5,0,4,T946,Area6
November,5,0,2,T946,Area6
November,5,0,4,T946,Area6
November,5,0,2,T946,Area6
November,5,0,4,T946,Area6
November,5,0,2,T946,Area6
November,5,0,2,T946,Area6
November,5,0,1,T946,Area6
November,5,0,4,T947,Area6
November,5,0,2,T947,Area6
November,5,0,4,T944,Area6
November,5,0,2,T944,Area6
November,5,0,4,T944,Area6
November,5,0,2,T944,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T697,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,4,T947,Area6
November,5,0,2,T947,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,1,T965,Area6
November,5,0,1,T965,Area6
November,5,0,1,T965,Area6
November,5,0,1,T965,Area6
November,5,0,1,T965,Area6
November,5,0,1,T965,Area6
November,5,0,1,T965,Area6
November,5,0,1,T965,Area6
November,5,0,2,T947,Area6
November,5,0,2,T944,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T697,Area6
November,5,0,2,T879,Area6
November,5,0,2,T879,Area6
November,5,0,2,T946,Area6
November,5,0,2,T946,Area6
November,5,0,2,T946,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T946,Area6
November,5,0,2,T946,Area6
November,5,1,1,T946,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,1,1,T965,Area6
November,5,0,2,T946,Area6
November,5,0,2,T946,Area6
November,5,0,2,T946,Area6
November,5,0,2,T963,Area6
November,5,0,2,T963,Area6
November,5,0,2,T963,Area6
November,5,0,2,T963,Area6
November,5,0,2,T963,Area6
November,5,0,2,T946,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T947,Area6
November,5,0,2,T947,Area6
November,5,0,2,T947,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T944,Area6
November,5,0,2,T944,Area6
November,5,0,2,T944,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T944,Area6
November,5,0,2,T944,Area6
November,5,0,2,T944,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T944,Area6
November,5,0,2,T944,Area6
November,5,0,2,T944,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T965,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T972,Area6
November,5,0,2,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T797,Area6
November,5,0,2,T972,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,4,T972,Area6
November,5,0,4,T797,Area6
November,5,0,4,T797,Area6
November,5,0,4,T797,Area6
November,5,0,4,T972,Area6
November,5,0,4,T972,Area6
November,5,0,4,T797,Area6
November,5,0,2,T972,Area6
November,5,0,6,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,1,5,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,6,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,1,5,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,6,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,6,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,6,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,4,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,1,3,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,1,3,T647,Area6
November,5,0,4,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,4,T647,Area6
November,5,0,2,T647,Area6
November,5,0,4,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T946,Area6
November,5,0,2,T946,Area6
November,5,0,2,T946,Area6
November,5,1,0,T946,Area6
November,5,0,2,T947,Area6
November,5,0,2,T944,Area6
November,5,0,2,T944,Area6
November,5,0,4,T972,Area6
November,5,0,4,T972,Area6
November,5,0,2,T972,Area6
November,5,0,4,T797,Area6
November,5,0,4,T797,Area6
November,5,0,2,T797,Area6
November,5,0,4,T797,Area6
November,5,0,4,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T972,Area6
November,5,0,4,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,4,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T797,Area6
November,5,0,4,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T972,Area6
November,5,0,4,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,4,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T797,Area6
November,5,0,4,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T659,Area6
November,5,0,2,T797,Area6
November,5,0,2,T797,Area6
November,5,0,4,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T659,Area6
November,5,0,2,T797,Area6
November,5,0,2,T659,Area6
November,5,0,2,T972,Area6
November,5,0,4,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T772,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T655,Area6
November,5,0,2,T972,Area6
November,5,0,2,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T797,Area6
November,5,0,2,T773,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T972,Area6
November,5,0,2,T659,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,2,T647,Area6
November,5,0,6,T987,Area6
November,5,0,6,T987,Area6
November,5,1,5,T987,Area6
November,5,2,4,T987,Area6
November,5,0,6,T987,Area6
November,5,0,6,T987,Area6
November,5,1,5,T987,Area6
November,5,0,6,T987,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,1,1,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,1,1,T965,Area6
May_June,6,1,0,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,6,T185,Area6
May_June,6,0,6,T185,Area6
May_June,6,0,2,T185,Area6
May_June,6,0,2,T186,Area6
May_June,6,0,2,T185,Area6
May_June,6,0,2,T600,Area6
May_June,6,0,2,T600,Area6
May_June,6,0,2,T600,Area6
May_June,6,0,6,T185,Area6
May_June,6,0,3,T840,Area6
May_June,6,0,6,T185,Area6
May_June,6,0,6,T185,Area6
May_June,6,0,6,T186,Area6
May_June,6,0,6,T185,Area6
May_June,6,0,2,T600,Area6
May_June,6,0,2,T600,Area6
May_June,6,0,2,T600,Area6
May_June,6,0,6,T600,Area6
May_June,6,0,6,T600,Area6
May_June,6,0,6,T600,Area6
May_June,6,0,6,T600,Area6
May_June,6,0,4,T600,Area6
May_June,6,0,2,T600,Area6
May_June,6,0,2,T600,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,1,1,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,2,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,1,1,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,1,3,T965,Area6
May_June,6,1,3,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,4,T965,Area6
May_June,6,0,2,T827,Area6
May_June,6,0,2,T827,Area6
May_June,6,0,2,T827,Area6
May_June,6,0,2,T827,Area6
May_June,6,0,2,T827,Area6
May_June,6,0,2,T827,Area6
May_June,6,0,2,T827,Area6
May_June,6,0,2,T827,Area6
May_June,6,0,2,T711,Area6
