placeID,fileID,Sample.Label,datetime,date,time,species,contact,angle,distance,Area,Region.Label,Study.Area
GKPP61,GKPP61,GKPP61,2020:02:28 04:52:19,28/02/2020,0.202997685,Black Backed Jackal,No,0.8-1,10,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:29 18:50:55,29/02/2020,0.785358796,Brown Hyena,Yes,0.8-1,3.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:29 18:50:56,29/02/2020,0.78537037,Brown Hyena,No,0.2-0.4,3,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:29 18:50:57,29/02/2020,0.785381944,Brown Hyena,No,0.8-1,4.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:29 22:16:13,29/02/2020,0.927928241,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:29 22:16:14,29/02/2020,0.927939815,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:29 22:16:15,29/02/2020,0.927951389,Black Backed Jackal,No,0.8-1,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:01 02:15:12,01/03/2020,0.093888889,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:01 02:15:13,01/03/2020,0.093900463,Black Backed Jackal,No,0.4-0.6,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:01 02:15:14,01/03/2020,0.093912037,Black Backed Jackal,No,0.8-1,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:01 02:15:34,01/03/2020,0.094143519,Black Backed Jackal,No,0.4-0.6,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:01 02:15:35,01/03/2020,0.094155093,Black Backed Jackal,No,0.6-0.8,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:01 02:15:36,01/03/2020,0.094166667,Black Backed Jackal,No,0.8-1,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:02 23:14:33,02/03/2020,0.9684375,Caracal,No,0.2-0.4,14,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:02 23:14:34,02/03/2020,0.968449074,Caracal,No,0.4-0.6,14,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:02 23:14:35,02/03/2020,0.968460648,Caracal,No,0.4-0.6,14,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:03 04:14:58,03/03/2020,0.177060185,Brown Hyena,No,0-0.2,3.5,1,Grid3,200
HYPP63,HYPP63,HYPP63,2020:02:27 01:14:40,27/02/2020,0.051851852,Black Backed Jackal,Yes,0.4-0.6,9,1,Grid3,200
HYPP63,HYPP63,HYPP63,2020:02:27 01:14:41,27/02/2020,0.051863426,Black Backed Jackal,No,0.2-0.4,7.5,1,Grid3,200
HYPP63,HYPP63,HYPP63,2020:02:27 01:14:42,27/02/2020,0.051875,Black Backed Jackal,No,0.2-0.4,7.5,1,Grid3,200
HYPP63,HYPP63,HYPP63,2020:02:27 01:15:06,27/02/2020,0.052152778,Black Backed Jackal,No,0.2-0.4,7,1,Grid3,200
HYPP63,HYPP63,HYPP63,2020:02:27 01:15:07,27/02/2020,0.052164352,Black Backed Jackal,No,0.4-0.6,7,1,Grid3,200
TAPP48,TAPP48,TAPP48,2020:02:26 08:58:06,26/02/2020,0.373680556,Black Backed Jackal,Yes,0.6-0.8,3.5,1,Grid3,200
TAPP48,TAPP48,TAPP48,2020:02:26 08:58:07,26/02/2020,0.37369213,Black Backed Jackal,No,0-0.2,4,1,Grid3,200
TAPP48,TAPP48,TAPP48,2020:02:26 08:58:08,26/02/2020,0.373703704,Black Backed Jackal,No,0.8-1,4,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:02:27 18:46:17,27/02/2020,0.782141204,Black Backed Jackal,No,0.4-0.6,12,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:02:27 18:46:18,27/02/2020,0.782152778,Black Backed Jackal,No,0.8-1,15,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:02:27 19:06:53,27/02/2020,0.796446759,Black Backed Jackal,No,0-0.2,6,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:02:27 19:06:54,27/02/2020,0.796458333,Black Backed Jackal,No,0-0.2,6.5,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:01 00:18:07,01/03/2020,0.012581019,Black Backed Jackal,No,0-0.2,8.5,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:01 00:18:08,01/03/2020,0.012592593,Black Backed Jackal,No,0.4-0.6,8,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:01 00:33:52,01/03/2020,0.023518519,Black Backed Jackal,No,0-0.2,10,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:01 00:33:53,01/03/2020,0.023530093,Black Backed Jackal,No,0-0.2,9.5,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:02 03:16:12,02/03/2020,0.13625,Black Backed Jackal,No,0-0.2,14,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:02 03:16:13,02/03/2020,0.136261574,Black Backed Jackal,No,0.2-0.4,14,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:02 04:26:44,02/03/2020,0.185231481,Black Backed Jackal,No,0.4-0.6,14,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:02 04:26:45,02/03/2020,0.185243056,Black Backed Jackal,No,0.4-0.6,13,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:04 08:59:27,04/03/2020,0.374618056,Black Backed Jackal,No,0-0.2,10,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:04 08:59:28,04/03/2020,0.37462963,Black Backed Jackal,No,0.2-0.4,8,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:06 05:06:31,06/03/2020,0.212858796,Black Backed Jackal,No,0.2-0.4,11,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:06 05:06:32,06/03/2020,0.21287037,Black Backed Jackal,No,0-0.2,10,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:06 05:07:05,06/03/2020,0.213252315,Black Backed Jackal,No,0-0.2,10,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:06 05:07:06,06/03/2020,0.213263889,Black Backed Jackal,No,0-0.2,9.5,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:07 00:58:37,07/03/2020,0.040706019,Black Backed Jackal,No,0-0.2,8,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:07 00:58:38,07/03/2020,0.040717593,Black Backed Jackal,No,0.2-0.4,8,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:08 23:51:40,08/03/2020,0.994212963,Black Backed Jackal,Yes,0.2-0.4,11,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:08 23:51:41,08/03/2020,0.994224537,Black Backed Jackal,No,0.4-0.6,12,1,Grid3,200
TAPP49,TAPP49,TAPP49,2020:03:08 23:51:42,08/03/2020,0.994236111,Black Backed Jackal,No,0.6-0.8,14,1,Grid3,200
GKPP52,GKPP52,GKPP52,2020:03:04 20:40:15,04/03/2020,0.861284722,Brown Hyena,No,0.8-1,1,1,Grid3,200
GKPP52,GKPP52,GKPP52,2020:03:04 20:40:16,04/03/2020,0.861296296,Brown Hyena,No,0.8-1,1.5,1,Grid3,200
GKPP52,GKPP52,GKPP52,2020:03:04 20:40:17,04/03/2020,0.86130787,Brown Hyena,No,0-0.2,3.5,1,Grid3,200
GKPP52,GKPP52,GKPP52,2020:03:04 20:40:19,04/03/2020,0.861331019,Brown Hyena,No,0.6-0.8,11,1,Grid3,200
GKPP52,GKPP52,GKPP52,2020:03:04 20:40:20,04/03/2020,0.861342593,Brown Hyena,No,0.8-1,15,1,Grid3,200
GKPP54,GKPP54,GKPP54,2020:03:06 08:01:07,06/03/2020,0.334108796,Brown Hyena,No,0.8-1,2.5,1,Grid3,200
GKPP54,GKPP54,GKPP54,2020:03:06 08:01:08,06/03/2020,0.33412037,Brown Hyena,No,0.2-0.4,2,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:07 00:39:03,07/03/2020,0.027118056,Black Backed Jackal,No,0.6-0.8,3.5,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:07 00:39:04,07/03/2020,0.02712963,Black Backed Jackal,No,0.2-0.4,3.5,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:07 23:35:05,07/03/2020,0.982696759,Black Backed Jackal,No,0.4-0.6,8,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:07 23:35:06,07/03/2020,0.982708333,Black Backed Jackal,No,0.4-0.6,9,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:04 22:17:17,04/03/2020,0.928668981,Black Backed Jackal,No,0.4-0.6,4,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:04 22:17:18,04/03/2020,0.928680556,Black Backed Jackal,No,0.8-1,5,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:04 22:17:19,04/03/2020,0.92869213,Black Backed Jackal,Yes,0.8-1,6,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:04 22:17:20,04/03/2020,0.928703704,Black Backed Jackal,No,0-0.2,5.5,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:04 22:17:21,04/03/2020,0.928715278,Black Backed Jackal,No,0.4-0.6,7.5,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:04 22:17:22,04/03/2020,0.928726852,Black Backed Jackal,No,0.8-1,9,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 04:24:07,04/03/2020,0.183414352,Brown Hyena,No,0.4-0.6,3,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 04:24:08,04/03/2020,0.183425926,Brown Hyena,No,0.4-0.6,3,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:37:46,04/03/2020,0.942893519,Black Backed Jackal,Yes,0.6-0.8,5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:37:47,04/03/2020,0.942905093,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:37:48,04/03/2020,0.942916667,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:37:49,04/03/2020,0.942928241,Black Backed Jackal,Yes,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:37:50,04/03/2020,0.942939815,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:37:51,04/03/2020,0.942951389,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:37:58,04/03/2020,0.943032407,Black Backed Jackal,No,0.4-0.6,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:37:59,04/03/2020,0.943043981,Black Backed Jackal,No,0.6-0.8,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:00,04/03/2020,0.943055556,Black Backed Jackal,No,0.6-0.8,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:01,04/03/2020,0.94306713,Black Backed Jackal,No,0.8-1,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:02,04/03/2020,0.943078704,Black Backed Jackal,No,0.8-1,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:03,04/03/2020,0.943090278,Black Backed Jackal,No,0.8-1,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:06,04/03/2020,0.943125,Black Backed Jackal,No,0-0.2,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:07,04/03/2020,0.943136574,Black Backed Jackal,No,0-0.2,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:08,04/03/2020,0.943148148,Black Backed Jackal,No,0-0.2,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:13,04/03/2020,0.943206019,Black Backed Jackal,No,0-0.2,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:14,04/03/2020,0.943217593,Black Backed Jackal,No,0-0.2,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:22,04/03/2020,0.943310185,Black Backed Jackal,No,0.8-1,7.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:23,04/03/2020,0.943321759,Black Backed Jackal,No,0.4-0.6,7.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:24,04/03/2020,0.943333333,Black Backed Jackal,No,0.4-0.6,8,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:31,04/03/2020,0.943414352,Black Backed Jackal,No,0-0.2,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:32,04/03/2020,0.943425926,Black Backed Jackal,No,0.2-0.4,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:33,04/03/2020,0.9434375,Black Backed Jackal,No,0.4-0.6,7,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:35,04/03/2020,0.943460648,Black Backed Jackal,No,0.8-1,9.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:36,04/03/2020,0.943472222,Black Backed Jackal,No,0-0.2,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:50,04/03/2020,0.943634259,Black Backed Jackal,No,0.2-0.4,5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:51,04/03/2020,0.943645833,Black Backed Jackal,No,0.2-0.4,5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:52,04/03/2020,0.943657407,Black Backed Jackal,No,0.2-0.4,5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:53,04/03/2020,0.943668981,Black Backed Jackal,No,0.2-0.4,5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:54,04/03/2020,0.943680556,Black Backed Jackal,No,0.2-0.4,5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:38:55,04/03/2020,0.94369213,Black Backed Jackal,No,0.2-0.4,5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:39:04,04/03/2020,0.943796296,Black Backed Jackal,No,0.4-0.6,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:39:05,04/03/2020,0.94380787,Black Backed Jackal,No,0.4-0.6,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:39:06,04/03/2020,0.943819444,Black Backed Jackal,No,0.4-0.6,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:39:12,04/03/2020,0.943888889,Black Backed Jackal,No,0.4-0.6,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:39:13,04/03/2020,0.943900463,Black Backed Jackal,No,0.6-0.8,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:04 22:39:14,04/03/2020,0.943912037,Black Backed Jackal,No,0.8-1,7,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:05 01:44:39,05/03/2020,0.072673611,Brown Hyena,No,0.4-0.6,3.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:05 20:56:38,05/03/2020,0.872662037,Brown Hyena,Yes,0.8-1,3.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:05 20:56:39,05/03/2020,0.872673611,Brown Hyena,No,0-0.2,3,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:05 20:56:40,05/03/2020,0.872685185,Brown Hyena,No,0.8-1,4,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:07 05:35:12,07/03/2020,0.232777778,Black Backed Jackal,Yes,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:07 05:35:13,07/03/2020,0.232789352,Black Backed Jackal,No,0.4-0.6,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:07 05:35:14,07/03/2020,0.232800926,Black Backed Jackal,No,0.8-1,7,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:08 20:50:55,08/03/2020,0.86869213,Brown Hyena,Yes,0.4-0.6,3.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:08 20:50:56,08/03/2020,0.868703704,Brown Hyena,No,0.4-0.6,3.5,1,Grid3,200
GKPP62,GKPP62,GKPP62,2020:03:05 06:57:12,05/03/2020,0.289722222,Brown Hyena,No,0.6-0.8,17,1,Grid3,200
GKPP62,GKPP62,GKPP62,2020:03:05 06:57:13,05/03/2020,0.289733796,Brown Hyena,No,0.4-0.6,15,1,Grid3,200
HYPP46,HYPP46,HYPP46,2020:03:14 00:30:27,14/03/2020,0.021145833,Black Backed Jackal,Yes,0-0.2,9.5,1,Grid3,200
HYPP46,HYPP46,HYPP46,2020:03:14 00:30:28,14/03/2020,0.021157407,Black Backed Jackal,No,0.2-0.4,8.5,1,Grid3,200
HYPP46,HYPP46,HYPP46,2020:03:14 00:30:29,14/03/2020,0.021168981,Black Backed Jackal,No,0.2-0.4,8,1,Grid3,200
HYPP46,HYPP46,HYPP46,2020:03:14 23:26:51,14/03/2020,0.976979167,Brown Hyena,Yes,0.2-0.4,2.5,1,Grid3,200
HYPP46,HYPP46,HYPP46,2020:03:14 23:26:52,14/03/2020,0.976990741,Brown Hyena,No,0.2-0.4,2.5,1,Grid3,200
HYPP46,HYPP46,HYPP46,2020:03:14 23:26:53,14/03/2020,0.977002315,Brown Hyena,No,0.2-0.4,2.5,1,Grid3,200
HYPP56,HYPP56,HYPP56,2020:03:08 05:33:09,08/03/2020,0.231354167,Black Backed Jackal,No,0-0.2,10,1,Grid3,200
HYPP56,HYPP56,HYPP56,2020:03:08 05:33:10,08/03/2020,0.231365741,Black Backed Jackal,No,0.2-0.4,9,1,Grid3,200
HYPP56,HYPP56,HYPP56,2020:03:17 04:44:15,17/03/2020,0.197395833,Black Backed Jackal,No,0-0.2,9.5,1,Grid3,200
HYPP56,HYPP56,HYPP56,2020:03:17 04:44:16,17/03/2020,0.197407407,Black Backed Jackal,No,0.2-0.4,8,1,Grid3,200
HYPP60,HYPP60,HYPP60,2020:03:09 06:33:27,09/03/2020,0.273229167,Black Backed Jackal,No,0-0.2,13,1,Grid3,200
HYPP60,HYPP60,HYPP60,2020:03:09 06:33:28,09/03/2020,0.273240741,Black Backed Jackal,No,0.2-0.4,14,1,Grid3,200
HYPP60,HYPP60,HYPP60,2020:03:14 05:54:29,14/03/2020,0.246168981,Brown Hyena,Yes,0-0.2,15,1,Grid3,200
HYPP60,HYPP60,HYPP60,2020:03:14 05:54:30,14/03/2020,0.246180556,Brown Hyena,No,0-0.2,15,1,Grid3,200
HYPP60,HYPP60,HYPP60,2020:03:14 05:54:31,14/03/2020,0.24619213,Brown Hyena,No,0-0.2,15,1,Grid3,200
HYPP60,HYPP60,HYPP60,2020:03:14 19:24:48,14/03/2020,0.808888889,Brown Hyena,Yes,0.8-1,4.5,1,Grid3,200
HYPP60,HYPP60,HYPP60,2020:03:14 19:24:49,14/03/2020,0.808900463,Brown Hyena,No,0.8-1,3.5,1,Grid3,200
HYPP60,HYPP60,HYPP60,2020:03:14 19:24:50,14/03/2020,0.808912037,Brown Hyena,No,0.2-0.4,7.5,1,Grid3,200
HYPP63,HYPP63,HYPP63,2020:03:16 00:23:16,16/03/2020,0.016157407,Black Backed Jackal,No,0-0.2,11,1,Grid3,200
HYPP63,HYPP63,HYPP63,2020:03:16 00:23:17,16/03/2020,0.016168981,Black Backed Jackal,No,0-0.2,14,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:16 03:23:38,16/03/2020,0.141412037,Brown Hyena,Yes,0.4-0.6,5,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:16 03:23:39,16/03/2020,0.141423611,Brown Hyena,No,0-0.2,4.5,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:16 03:23:40,16/03/2020,0.141435185,Brown Hyena,No,0.2-0.4,3.5,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:16 19:19:55,16/03/2020,0.805497685,Brown Hyena,No,0.6-0.8,3.5,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:16 19:19:56,16/03/2020,0.805509259,Brown Hyena,No,0.6-0.8,3.5,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:16 19:20:07,16/03/2020,0.805636574,Brown Hyena,No,0.6-0.8,4.5,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:16 19:20:08,16/03/2020,0.805648148,Brown Hyena,No,0.4-0.6,6,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:22 07:11:50,22/03/2020,0.299884259,Brown Hyena,No,0.4-0.6,9,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:22 07:11:51,22/03/2020,0.299895833,Brown Hyena,No,0.2-0.4,10,1,Grid3,200
GKPP53,GKPP53,GKPP53,2020:03:22 07:11:52,22/03/2020,0.299907407,Brown Hyena,No,0-0.2,11,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:12 00:51:49,12/03/2020,0.035983796,Black Backed Jackal,No,0.2-0.4,3.5,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:12 00:51:50,12/03/2020,0.03599537,Black Backed Jackal,No,0.4-0.6,3.5,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:14 23:54:35,14/03/2020,0.996238426,Black Backed Jackal,No,0-0.2,8,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:14 23:54:36,14/03/2020,0.99625,Black Backed Jackal,No,0-0.2,8,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:13 05:52:47,13/03/2020,0.244988426,Black Backed Jackal,No,0.4-0.6,13,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:13 05:52:48,13/03/2020,0.245,Black Backed Jackal,No,0-0.2,11,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:13 05:52:49,13/03/2020,0.245011574,Black Backed Jackal,No,0-0.2,9.5,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:13 05:52:50,13/03/2020,0.245023148,Black Backed Jackal,No,0.8-1,6.5,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:20 22:47:33,20/03/2020,0.9496875,Black Backed Jackal,No,0.4-0.6,9,1,Grid3,200
GKPP59,GKPP59,GKPP59,2020:03:20 22:47:34,20/03/2020,0.949699074,Black Backed Jackal,No,0-0.2,12,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:11 02:02:17,11/03/2020,0.084918981,Brown Hyena,No,0.8-1,3.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:11 02:02:18,11/03/2020,0.084930556,Brown Hyena,No,0-0.2,4,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:11 02:02:20,11/03/2020,0.084953704,Brown Hyena,No,0.6-0.8,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:11 02:02:21,11/03/2020,0.084965278,Brown Hyena,No,0.8-1,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:11 23:58:13,11/03/2020,0.998761574,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:11 23:58:14,11/03/2020,0.998773148,Black Backed Jackal,No,0.2-0.4,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:11 23:58:15,11/03/2020,0.998784722,Black Backed Jackal,No,0.8-1,6.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:42,12/03/2020,0.189375,Brown Hyena,Yes,0.8-1,10,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:43,12/03/2020,0.189386574,Brown Hyena,No,0.4-0.6,10,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:44,12/03/2020,0.189398148,Brown Hyena,No,0-0.2,11,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:46,12/03/2020,0.189421296,Brown Hyena,No,0.2-0.4,14,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:47,12/03/2020,0.18943287,Brown Hyena,No,0.6-0.8,17,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:48,12/03/2020,0.189444444,Brown Hyena,No,0.6-0.8,18,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:49,12/03/2020,0.189456019,Brown Hyena,No,0.8-1,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:50,12/03/2020,0.189467593,Brown Hyena,No,0.8-1,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:12 04:32:51,12/03/2020,0.189479167,Brown Hyena,No,0.8-1,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:14 22:21:22,14/03/2020,0.93150463,Black Backed Jackal,No,0.4-0.6,8.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:14 22:21:23,14/03/2020,0.931516204,Black Backed Jackal,No,0-0.2,8.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:14 22:21:24,14/03/2020,0.931527778,Black Backed Jackal,No,0.4-0.6,8.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:15 20:17:10,15/03/2020,0.84525463,Brown Hyena,Yes,0.2-0.4,17,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:15 20:17:11,15/03/2020,0.845266204,Brown Hyena,No,0.2-0.4,18,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:15 20:17:12,15/03/2020,0.845277778,Brown Hyena,No,0-0.2,19,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:15 20:17:15,15/03/2020,0.8453125,Brown Hyena,No,0.2-0.4,24,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:15 20:17:16,15/03/2020,0.845324074,Brown Hyena,No,0.2-0.4,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:16 04:53:27,16/03/2020,0.203784722,Brown Hyena,Yes,0.6-0.8,3.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:16 04:53:28,16/03/2020,0.203796296,Brown Hyena,No,0-0.2,3,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:18 03:58:18,18/03/2020,0.165486111,Brown Hyena,Yes,0.2-0.4,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:18 03:58:19,18/03/2020,0.165497685,Brown Hyena,No,0.2-0.4,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:18 03:58:22,18/03/2020,0.165532407,Brown Hyena,No,0.2-0.4,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:18 03:58:23,18/03/2020,0.165543981,Brown Hyena,No,0.2-0.4,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:18 03:58:24,18/03/2020,0.165555556,Brown Hyena,No,0.6-0.8,26+,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:03:18 03:58:25,18/03/2020,0.16556713,Brown Hyena,No,0.6-0.8,26+,1,Grid3,200
