Scientific_Name,Sample_Day,Sample_Month,Sample_Year,Data_Collector,Transect,Unit,Quadrat,quadrat_size_m,cover_method,cover_value,C1994,C2016,native2016,duration2016,physiognomy2016
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,9,10,native,perennial,forb
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,9,10,native,perennial,forb
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,9,10,native,perennial,forb
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,9,10,native,perennial,forb
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,9,10,native,perennial,forb
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,9,10,native,perennial,forb
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,9,10,native,perennial,forb
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,9,10,native,perennial,forb
Drymocallis arguta,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,9,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,3,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,5,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,5,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,5,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,20,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,5,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,3,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,5,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,3,8,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,,10,native,perennial,forb
Echinacea pallida,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,20,8,10,native,perennial,forb
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,,0,non-native,annual,grass
Echinochloa crus-galli,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,,0,non-native,annual,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,4,4,native,perennial,grass
Elymus canadensis,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,4,4,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,5,5,native,perennial,grass
Elymus villosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,5,5,native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,5,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,0,0,non-native,perennial,grass
Elytrigia repens,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,0,0,non-native,perennial,grass
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,0,0,native,perennial,fern
Equisetum arvense,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,0,0,native,perennial,fern
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,3,3,native,perennial,grass
Eragrostis spectabilis,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,3,3,native,perennial,grass
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,2,0,native,annual,forb
Erechtites hieraciifolius,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,2,0,native,annual,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,5,5,native,biennial,forb
Erigeron strigosus,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,5,5,native,biennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q06,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q05,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q09,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q01,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q11,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q14,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q08,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q13,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q15,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q10,1.0,percent,0,9,9,native,perennial,forb
Eryngium yuccifolium,3,4,2008,B.Kleiman,P56,7_Knobs,Q17,1.0,percent,0,9,9,native,perennial,forb
Eupatorium perfoliatum,3,4,2008,B.Kleiman,P56,7_Knobs,Q07,1.0,percent,0,4,4,native,perennial,forb
Eupatorium perfoliatum,3,4,2008,B.Kleiman,P56,7_Knobs,Q19,1.0,percent,0,4,4,native,perennial,forb
Eupatorium perfoliatum,3,4,2008,B.Kleiman,P56,7_Knobs,Q04,1.0,percent,0,4,4,native,perennial,forb
Eupatorium perfoliatum,3,4,2008,B.Kleiman,P56,7_Knobs,Q18,1.0,percent,0,4,4,native,perennial,forb
Eupatorium perfoliatum,3,4,2008,B.Kleiman,P56,7_Knobs,Q03,1.0,percent,0,4,4,native,perennial,forb
Eupatorium perfoliatum,3,4,2008,B.Kleiman,P56,7_Knobs,Q12,1.0,percent,0,4,4,native,perennial,forb
Eupatorium perfoliatum,3,4,2008,B.Kleiman,P56,7_Knobs,Q16,1.0,percent,0,4,4,native,perennial,forb
Eupatorium perfoliatum,3,4,2008,B.Kleiman,P56,7_Knobs,Q02,1.0,percent,0,4,4,native,perennial,forb
