"","respond_id","consent","age18","attempt_us","attempt_ca","gas_cost_new","airfare_cost_new","meal_cost_new","lodging_cost_new","age","gender","gender_other","race","marital_status","marital_status_other","employment_status","date_text","location_attempt","home_zip","minutes_observed","accomodation_location","carpool","carpool_count","overnight","overnight_count","hourly_wage","years_birding","how_many_other_birders_1","how_many_other_birders_2","how_many_other_birders_3","location_attempt_sep","respond_id_count","attempt_lat","attempt_lng","home_lat","home_lng","travel_time_sec","travel_dist_meter","ebird","twitter","donation5","donation25","donation50","donation75","donation100","donation200","highest_education","automobile_operating_cost","opp_cost_time","total_travel_cost","total_travel_cost_time"
"226",13291365862,"I agree, start questionnaire","Yes","Yes","No",10,0,60,0,"55-64","Man",NA,"Multiracial or Biracial","Married",NA,"Retired","Dec-31-2021","4575","04575",240,NA,"No",0,"No",NA,NA,NA,5,"50","150","04575",1,43.849,-69.643,43.849,-69.643,0,0,"No","No","Yes","Yes","Yes","No","No","No","Master's degree or equivalent",0,0,70,70
"227",13291372127,"I agree, start questionnaire","Yes","Yes","No",30,0,10,0,"45-54","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-02-2022","Georgetown, Maine","01754",75,NA,"No",0,"No",0,"27",30,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.43,-71.45,17906,493839,"No","No","Yes","No","No","No","No","No","Master's degree or equivalent",3.9093548603382,81.8689718096151,43.9093548603382,125.778326669953
"228",13291375072,"I agree, start questionnaire","Yes","Yes","No",2,0,0,0,"55-64","Woman",NA,"Asian or Pacific Islander","Married",NA,"Employed - part time","Jan-02-2022","4548","04548",25,NA,"No",0,"No",0,"50",0,100,NA,NA,"04548",1,43.82,-69.74,43.82,-69.74,0,0,"No","Yes","Yes","Yes","No","No","No","No","Master's degree or equivalent",0,0,2,2
"229",13291377317,"I agree, start questionnaire","Yes","Yes","No",0,0,0,0,"35-44","Woman",NA,"White or Caucasian","Single",NA,"Self-employed","Jan-00-1900","Boothbay Harbor, Maine","04535",NA,NA,"Yes",0,"No",NA,"65",NA,0,"15-Oct",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.08,-69.63,1890,31284,"No","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",0.2476520838792,8.6413691902252,0.2476520838792,8.8890212741044
"230",13291408268,"I agree, start questionnaire","Yes","Yes","No",25,586,100,270,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","Boothbay Harbor, Maine","85635",NA,"Boothbay Harbor, Maine, USA; Bar Harbor, Maine, USA; Portland, Maine, USA","Yes",2,"Yes",3,NA,20,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,31.6,-110.2,150361,4490195,"No","No","Yes","Yes","Yes","Yes","Yes","Yes","Doctoral degree or equivalent",35.545523231491,687.473498842038,1016.54552323149,1704.01902207353
"231",13291433584,"I agree, start questionnaire","Yes","Yes","No",20,0,20,0,"65+","Woman",NA,"White or Caucasian","Other","Widowed","Retired","Jan-13-2022","Boothbay Harbor, Maine","04043",240,NA,"No",0,"No",0,NA,20,50,"75-100",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.4,-70.6,5860,135993,"No","No","Yes","Yes","Yes","Yes","Yes","No","Master's degree or equivalent",1.0765551030234,26.7928166427088,41.0765551030234,67.8693717457322
"232",13291474922,"I agree, start questionnaire","Yes","Yes","No",100,0,80,120,"65+","Woman",NA,"White or Caucasian","Single",NA,"Retired","Jan-02-2022","Georgetown, Maine","10033",180,"Brunswick, Maine, USA","Yes",3,"Yes",1,NA,30,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,40.84,-73.94,28426,794176,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Bachelor's degree or equivalent",6.2868987778688,129.968021482191,306.286898777869,436.25492026006
"233",13291485284,"I agree, start questionnaire","Yes","Yes","No",20,0,0,0,"55-64","Woman",NA,"White or Caucasian","Other","Divorced","Retired","Jan-02-2022","Five Islands, Maine","04556",25,NA,"Yes",2,"No",0,"0",30,100,"50",NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,43.97,-69.62,2302,42940,"No","No","Yes","Yes","No","No","No","No","Other (please specify)",0.339923938172,10.5250962306341,20.339923938172,30.8650201688061
"234",13291527594,"I agree, start questionnaire","Yes","Yes","No",60,0,50,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Retired","Dec-31-2021","Reid State Park, Georgetown, Maine","04071",120,NA,"No",0,"No",0,NA,10,75,"30","20","Reid State Park, Georgetown, Maine, USA",1,NA,NA,43.9,-70.5,66701,1962372,"No","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",15.5346348020136,304.967177966778,125.534634802014,430.501812768792
"235",13291531125,"I agree, start questionnaire","Yes","Yes","No",68.11,0,25,81,"65+","Man",NA,"White or Caucasian","Single",NA,"Retired","Jan-23-2022","Boothbay Harbor, Maine","08550",17,"4032","Yes",2,"Yes",1,NA,46,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.28,-74.62,24840,683861,"Yes","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",5.4136172399218,113.572280785817,179.523617239922,293.095898025739
"236",13291538258,"I agree, start questionnaire","Yes","Yes","No",160,0,320,300,"55-64","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-12-2022","Boothbay Harbor, Maine","19966",90,"Brunswick, Maine, USA","Yes",2,"Yes",2,NA,35,20,"20","30","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,38.6,-75.3,33277,931461,"Yes","No","Yes","Yes","Yes","Yes","No","No","Master's degree or equivalent",7.3736816808018,152.147535737103,787.373681680802,939.521217417904
"237",13291842225,"I agree, start questionnaire","Yes","Yes","No",75,0,10,0,"18-24","Man",NA,"White or Caucasian","Single",NA,"Unemployed","Jan-13-2022","Boothbay Harbor, Maine","04011",120,NA,"No",0,"No",NA,NA,1,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.9,-70,2963,54951,"No","No","Yes","No","No","No","No","No","High School",0.4350060625638,13.5472893707076,85.4350060625638,98.9822954332714
"238",13291884634,"I agree, start questionnaire","Yes","Yes","No",20,0,40,0,"35-44","Woman",NA,"White or Caucasian","Married",NA,"Unemployed","Jan-25-2022","4571","04571",20,NA,"No",0,"No",0,"0",4,40,NA,NA,"04571",1,43.9,-69.68,43.9,-69.68,0,0,"No","No","Yes","Yes","No","No","No","No","High School",0,0,60,60
"239",13291905408,"I agree, start questionnaire","Yes","Yes","No",0,0,0,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-06-2022","Boothbay Harbor, Maine","04537",20,NA,"No",0,"No",0,"14",5,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.9,-69.63,655,6840,"Yes","No","Yes","No","No","No","No","No","High School",0.054147175992,2.99476022200926,0.054147175992,3.04890739800126
"240",13291909475,"I agree, start questionnaire","Yes","Yes","No",50,0,50,0,"55-64","Woman",NA,"White or Caucasian","Other","Widow","Self-employed","Jan-15-2022","4537","04537",180,NA,"No",0,"No",NA,NA,35,100,"200","500","04537",1,43.9,-69.63,43.9,-69.63,0,0,"No","No","Yes","No","No","No","No","No","High School",0,0,100,100
"241",13292001614,"I agree, start questionnaire","Yes","Yes","No",10,0,30,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-16-2022","Boothbay Harbor, Maine","04092",45,NA,"No",0,"No",0,"45",30,20,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.7,-70.35,4912,101686,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.8049721839068,22.4584155885641,40.8049721839068,63.2633877724709
"242",13292003879,"I agree, start questionnaire","Yes","Yes","No",50,0,40,0,"55-64","Other",NA,"I would rather not say","Single",NA,"Self-employed","Jan-12-2022","Boothbay Harbor, Maine","19807",122,"Bath, Maine, USA","Yes",3,"Yes",1,NA,4,40,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.8,-75.61,28620,802187,"Yes","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",6.3503158870606,130.855019166267,96.3503158870606,227.205335053328
"243",13292060800,"I agree, start questionnaire","Yes","Yes","No",250,0,50,150,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-22-2022","4558","19083",120,"4106","No",0,"Yes",2,"85",10,100,NA,NA,"04558",1,43.9,-69.53,39.98,-75.31,27731,776308,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",6.1454511549704,126.790375139754,456.14545115497,582.935826294724
"244",13292066400,"I agree, start questionnaire","Yes","Yes","No",50,0,0,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Self-employed","Dec-20-2021","Dighton Rock State Park, Dighton, Massachusetts","01230",55,NA,"Yes",2,"No",0,"60",20,100,NA,NA,"Dighton Rock State Park, Dighton, Massachusetts, USA",1,NA,NA,42.2,-73.3,57118,1649274,"Yes","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",13.0560715697412,261.152235665229,63.0560715697412,324.20830723497
"245",13292078167,"I agree, start questionnaire","Yes","Yes","No",50,0,70,500,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-21-2022","Boothbay Harbor, Maine","17007",90,"Hartford, Connecticut, USA; Maine","Yes",2,"Yes",4,NA,50,300,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.14,-77.11,32571,897769,"Yes","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",7.1069672577722,148.919595711548,627.106967257772,776.02656296932
"246",13292097705,"I agree, start questionnaire","Yes","Yes","No",25,0,140,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","Southport, Maine","04042",300,"Southport, Maine, USA","Yes",4,"Yes",1,NA,5,25,"4",NA,"Southport, Maine, USA",1,NA,NA,43.63,-70.62,65175,1925607,"No","No","Yes","No","No","No","No","No","Master's degree or equivalent",15.2435937310566,297.990072472449,180.243593731057,478.233666203505
"247",13292099525,"I agree, start questionnaire","Yes","Yes","No",10,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-15-2022","Boothbay Harbor, Maine","04032",20,NA,"Yes",2,"No",0,"0",4,5,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.86,-70.1,3397,66549,"No","No","Yes","No","No","No","No","No","High School",0.5268187741362,15.5316037773519,10.5268187741362,26.0584225514881
"248",13292138979,"I agree, start questionnaire","Yes","Yes","No",420,0,300,600,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Self-employed","Jan-21-2022","Boothbay Harbor, Maine","45042",200,"Portland, Maine, USA; Boothbay Harbor, Maine, USA","Yes",2,"Yes",3,"15",2,100,"250",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.5,-84.4,56079,1653002,"No","No","Yes","Yes","No","No","No","No","High School",13.0855833639076,256.401768687111,1333.08558336391,1589.48735205102
"249",13292154155,"I agree, start questionnaire","Yes","Yes","No",400,0,200,250,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-00-1900","4548","60625",0,"4530","No",0,"Yes",2,NA,9,10,"15",NA,"04548",1,43.82,-69.74,41.97,-87.7,62345,1820179,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Master's degree or equivalent",14.4089989254302,285.050879452164,864.40899892543,1149.45987837759
"250",13292188472,"I agree, start questionnaire","Yes","Yes","No",40,0,25,0,"65+","Woman",NA,"White or Caucasian","Other","Widow","Retired","Jan-16-2022","Boothbay Harbor, Maine","04901",30,NA,"No",0,"No",NA,NA,40,30,"50","50","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.6,-69.6,4775,98888,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.7828225057744,21.8320306260981,65.7828225057744,87.6148531318725
"251",13292195445,"I agree, start questionnaire","Yes","Yes","No",12,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-02-2022","Georgetown, Maine","04260",45,NA,"Yes",2,"No",0,"85",3,30,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44,-70.3,10746,279942,"No","No","Yes","No","No","No","No","No","Master's degree or equivalent",2.2160919212796,49.1323562529947,14.2160919212796,63.3484481742743
"252",13292200516,"I agree, start questionnaire","Yes","Yes","No",150,0,160,200,"55-64","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-16-2022","Boothbay Harbor, Maine","37814",55,"Brunswick, Maine, USA","Yes",2,"Yes",2,NA,32,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,36.2,-83.3,57489,1666250,"Yes","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",13.19045789425,262.848504432199,523.19045789425,786.038962326449
"253",13292244240,"I agree, start questionnaire","Yes","Yes","No",15,0,0,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Self-employed","Jan-15-2022","Boothbay Harbor, Maine","04843",15,NA,"No",0,"No",NA,"150",1,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.23,-69.1,3945,73172,"No","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",0.5792481230536,18.0371436272161,15.5792481230536,33.6163917502697
"254",13292271214,"I agree, start questionnaire","Yes","Yes","No",20,0,10,0,"45-54","Woman",NA,"White or Caucasian","Single",NA,"Student","Jan-01-2022","Five Islands, Maine","04843",60,NA,"No",0,"No",0,"15",25,200,NA,NA,"Five Islands, Maine, USA",1,43.8239716,-69.7111565,44.23,-69.1,4656,93945,"No","No","Yes","No","No","No","No","No","Master's degree or equivalent",0.743692463241,21.2879444178246,30.743692463241,52.0316368810656
"255",13292284068,"I agree, start questionnaire","Yes","Yes","No",0,0,50,0,"65+","Man",NA,"White or Caucasian","Other","Partner","Retired","Dec-31-2021","Dighton, Massachusetts; Five Islands, Georgetown Maine","01970",50,NA,"Yes",3,"No",0,NA,29,45,"130",NA,"Dighton, Massachusetts, USA",2,NA,NA,42.52,-70.91,60760,1801925,"Yes","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",14.264495628565,277.804016930203,116.043056202319,432.820105395738
"256",13292284068,"I agree, start questionnaire","Yes","Yes","No",0,0,50,0,"65+","Man",NA,"White or Caucasian","Other","Partner","Retired","Dec-31-2021","Dighton, Massachusetts; Five Islands, Georgetown Maine","01970",50,NA,"Yes",3,"No",0,NA,29,45,"130",NA,"Five Islands, Georgetown Maine, USA",2,43.8239716,-69.7111565,42.52,-70.91,8524,224672,"Yes","No","Yes","Yes","Yes","No","No","No","Bachelor's degree or equivalent",1.7785605737536,38.9730322632167,116.043056202319,432.820105395738
"257",13292371598,"I agree, start questionnaire","Yes","Yes","No",50,0,25,0,"35-44","Woman",NA,"White or Caucasian","Single",NA,"Self-employed","Jan-21-2022","Boothbay Harbor, Maine","04605",40,NA,"Yes",2,"No",0,"0",6,0,"25","250","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.7,-68.4,9054,173605,"No","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",1.374301240949,41.3962733588884,76.374301240949,117.770574599837
"258",13292389551,"I agree, start questionnaire","Yes","Yes","No",20,0,10,0,"18-24","Man",NA,"White or Caucasian","Single",NA,"Student","Dec-31-2021","Georgetown, Maine","04627",180,NA,"Yes",2,"No",0,"0",3,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.2,-68.7,5756,112011,"Yes","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",0.8867075043918,26.3173127295959,30.8867075043918,57.2040202339877
"259",13292434575,"I agree, start questionnaire","Yes","Yes","No",35,0,25,0,"25-34","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-22-2022","4554","12486",140,NA,"Yes",3,"No",0,"17",6,60,NA,NA,"04554",1,43.87,-69.51,41.83,-74.07,21563,602709,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",4.7711974115442,98.5893353697493,64.7711974115442,163.360532781293
"260",13292470616,"I agree, start questionnaire","Yes","Yes","No",20,0,15,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-02-2022","Georgetown, Maine","04032",30,NA,"Yes",3,"No",0,"30",5,100,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.86,-70.1,10526,278409,"No","No","Yes","Yes","Yes","Yes","Yes","No","Master's degree or equivalent",2.2039563042042,48.1264825906405,37.2039563042042,85.3304388948447
"261",13292493263,"I agree, start questionnaire","Yes","Yes","No",75,0,20,98,"65+","Man",NA,"White or Caucasian","Married",NA,"Employed - part time","Jan-12-2022","Boothbay Harbor, Maine","08824",45,"Bath, Maine, USA","No",1,"Yes",1,"83",48,40,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.42,-74.55,24366,663305,"Yes","No","Yes","No","No","No","No","No","Master's degree or equivalent",5.250890726809,111.405080258745,198.250890726809,309.655970985554
"262",13292501225,"I agree, start questionnaire","Yes","Yes","No",10,0,0,0,"25-34","Man",NA,"White or Caucasian","Single",NA,"Employed - full time","Jan-02-2022","Georgetown, Maine","04101",30,NA,"No",2,"No",0,"30",1,50,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.66,-70.26,11534,304901,"Yes","No",NA,"No","No","No","No","No","Bachelor's degree or equivalent",2.4136736998738,52.7352128254272,12.4136736998738,65.1488865253011
"263",13292534551,"I agree, start questionnaire","Yes","Yes","No",10,0,0,0,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-08-2022","Boothbay Harbor, Maine","04551",60,NA,"Yes",3,"No",0,"25",5,25,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.01,-69.43,2630,39743,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.3146156747734,12.0247624181441,10.3146156747734,22.3393780929175
"264",13292547108,"I agree, start questionnaire","Yes","Yes","No",20,0,60,0,"35-44","Woman",NA,"White or Caucasian","Single",NA,"Employed - full time","Dec-31-2021","Georgetown, Maine","04032",60,NA,"Yes",2,"No",0,"32",20,300,"100","150","Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.86,-70.1,10526,278409,"No","No","Yes","No","No","No","No","No","Bachelor's degree or equivalent",2.2039563042042,48.1264825906405,82.2039563042042,130.330438894845
"265",13292642128,"I agree, start questionnaire","Yes","Yes","No",40,0,50,0,"45-54","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-16-2022","Boothbay Harbor, Maine","04468",20,NA,"Yes",2,"No",NA,NA,1,100,"100",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,45,-68.7,9834,258319,"No","No","No","No","No","No","No","No","Bachelor's degree or equivalent",2.0449187653622,44.9625527072353,92.0449187653622,137.007471472597
"266",13292651745,"I agree, start questionnaire","Yes","Yes","No",90,0,60,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-16-2022","Boothbay Harbor, Maine","04073",15,NA,"Yes",2,"No",0,"21",25,25,"20","40","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.4,-70.7,6357,144901,"Yes","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",1.1470730918738,29.0651766890273,151.147073091874,180.212249780901
"267",13292725380,"I agree, start questionnaire","Yes","Yes","No",144,0,100,300,"35-44","Other",NA,"I would rather not say",NA,NA,"Employed - full time","Jan-15-2022","Boothbay Harbor, Maine","21701",90,"4538","No",0,"Yes",2,NA,6,30,"50",NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,39.46,-77.34,34601,975252,"Yes","No","No","No","No","No","No","No","Master's degree or equivalent",7.7203423509576,158.201066323271,551.720342350958,709.921408674229
"268",13292779969,"I agree, start questionnaire","Yes","Yes","No",50,0,100,280,"65+","Woman",NA,"White or Caucasian","Single",NA,"Self-employed","Jan-21-2022","Boothbay Harbor, Maine","06403",120,"Boothbay Harbor, Maine, USA","Yes",1,"Yes",2,NA,12,100,"300","400","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,41.44,-73.06,17408,476790,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",3.774390649302,79.5920396102859,433.774390649302,513.366430259588
"269",13292781182,"I agree, start questionnaire","Yes","Yes","No",50,0,150,120,"35-44","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-21-2022","Southport, Maine","05647",240,"4538","Yes",3,"Yes",1,"17",12,100,NA,NA,"Southport, Maine, USA",1,NA,NA,44.41,-72.3,66529,1976187,"No","No","Yes","Yes","No","No","No","No","High School",15.6439978482606,304.180767648938,335.643997848261,639.824765497199
"270",13292782498,"I agree, start questionnaire","Yes","Yes","No",40,0,130,100,"45-54","Man",NA,"White or Caucasian","Married",NA,"Self-employed","Jan-02-2022","Georgetown, Maine","01845",120,"Bath, Maine, USA","Yes",4,"Yes",1,NA,20,200,"100",NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,42.67,-71.08,16266,446498,"No","Yes","Yes","Yes","No","No","No","No","Master's degree or equivalent",3.5345914891924,74.3706408720652,273.534591489192,347.905232361258
"271",13292784402,"I agree, start questionnaire","Yes","Yes","No",12,0,0,0,"65+","Woman",NA,"I would rather not say","Married",NA,"Retired","Jan-13-2022","Boothbay Harbor, Maine","04355",10,NA,"No",0,"No",NA,NA,43,15,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,44.38,-69.95,4293,73949,"No","No","No","No","No","No","No","No","Bachelor's degree or equivalent",0.5853990522562,19.6282528749401,12.5853990522562,32.2136519271963
"272",13292792688,"I agree, start questionnaire","Yes","Yes","No",20,0,0,0,"65+","Man",NA,"White or Caucasian","Married",NA,"Retired","Dec-31-2021","Georgetown, Maine","03867",180,NA,"No",0,"No",NA,NA,5,200,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,43.3,-70.99,15165,389754,"Yes","No","No","No","No","No","No","No","Master's degree or equivalent",3.0853915835652,69.3367004072832,23.0853915835652,92.4220919908484
"273",13292798105,"I agree, start questionnaire","Yes","Yes","No",50,0,35,0,"55-64","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-22-2022","Boothbay Harbor, Maine","03867",15,NA,"Yes",2,"No",NA,"30",5,60,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.3,-70.99,8036,177895,"No","No","Yes","Yes","No","No","No","No","Bachelor's degree or equivalent",1.408261969751,36.7418215939946,86.408261969751,123.150083563746
"274",13292809649,"I agree, start questionnaire","Yes","Yes","No",60,0,7,0,"18-24","Woman",NA,"White or Caucasian","Single",NA,"Student","Jan-21-2022","4554","04653",210,NA,"No",0,"No",0,"13.1",7,40,NA,NA,"04554",1,43.87,-69.51,44.24,-68.34,9746,187873,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",1.4872503501674,44.5602032422936,68.4872503501674,113.047453592461
"275",13292840701,"I agree, start questionnaire","Yes","Yes","No",80,0,200,0,"35-44","Man",NA,"White or Caucasian","Married",NA,"Self-employed","Jan-21-2022","Boothbay Harbor, Maine","04073",60,NA,"Yes",3,"No",NA,"60",NA,NA,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,43.4,-70.7,6357,144901,"No","No","No","No","No","No","No","No","High School",1.1470730918738,29.0651766890273,281.147073091874,310.212249780901
"276",13292853793,"I agree, start questionnaire","Yes","Yes","No",110,0,80,0,"55-64","Man",NA,"I would rather not say","Married",NA,"Retired","Jan-16-2022","West Boothbay Harbor, Maine 04575","08879",45,"4011","No",2,"Yes",1,"100",10,120,NA,NA,"West Boothbay Harbor, Maine, USA 04575",1,NA,NA,40.47,-74.27,46382,1399399,"No","No","No","No","No","No","No","No","High School",11.0779976514662,212.065600942341,201.077997651466,413.143598593808
"277",13292854957,"I agree, start questionnaire","Yes","Yes","No",30,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-13-2022","Boothbay Harbor, Maine","01940",180,NA,"Yes",2,"No",0,NA,50,100,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.54,-71.03,9384,241811,"No","No","Yes","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",1.9142372476318,42.9050838524197,31.9142372476318,74.8193211000515
"278",13292858354,"I agree, start questionnaire","Yes","Yes","No",10,0,45,0,"55-64","Man",NA,"White or Caucasian","Married",NA,"Retired","Jan-02-2022","Georgetown, Maine","04364",30,NA,"Yes",2,"No",NA,"0",50,150,NA,NA,"Georgetown, Maine, USA",1,44.6353544,-67.8258338,44.31,-69.96,9347,232039,"No","No","Yes","No","No","No","No","No","High School",1.8368796154982,42.7359141910238,56.8368796154982,99.572793806522
"279",13292873495,"I agree, start questionnaire","Yes","Yes","No",60,0,45,0,"25-34","Man",NA,"White or Caucasian","Single",NA,"Unemployed","Jan-08-2022","Boothbay Harbor, Maine","01966",30,NA,"No",0,"No",0,"0",3,50,NA,NA,"Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,42.66,-70.61,10721,268853,"Yes","No","No","Yes","Yes","Yes","Yes","No","Bachelor's degree or equivalent",2.1283085828914,49.0180524277272,107.128308582891,156.146361010619
"280",13292886322,"I agree, start questionnaire","Yes","Yes","No",100,0,175,380,"65+","Man",NA,"White or Caucasian","Other","Domestic partner","Retired","Jan-12-2022","Boothbay Harbor, Maine","07920",180,"Boothbay Harbor, Maine, USA","Yes",2,"Yes",2,NA,47,20,"30","80","Boothbay Harbor, Maine, USA",1,43.8464714,-69.634768,40.68,-74.54,23687,659045,"No","No","Yes","Yes","No","No","No","No","Doctoral degree or equivalent",5.217167485621,108.300588364479,660.217167485621,768.517755850099
"281",13292905894,"I agree, start questionnaire","Yes","Yes","No",9,0,0,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-22-2022","Pemaquid Harbor, Maine","04572",60,NA,"No",0,"No",0,NA,45,200,NA,NA,"Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,44.1,-69.4,1612,31895,"No","No","Yes","Yes","No","No","No","No","Master's degree or equivalent",0.252488914951,7.37031065325028,9.252488914951,16.6227995682013
"282",13292912924,"I agree, start questionnaire","Yes","Yes","No",35,0,100,0,"65+","Woman",NA,"White or Caucasian","Married",NA,"Retired","Jan-22-2022","Pemaquid Harbor, Maine","04530",480,NA,"Yes",2,"No",0,NA,25,100,"300","500+","Pemaquid Harbor, Maine, USA",1,43.8923046,-69.5244912,43.9,-69.8,2528,47585,"No","No","Yes","Yes","Yes","Yes","Yes","No","Doctoral degree or equivalent",0.376694937073,11.5584028110525,135.376694937073,146.935097748126
"283",13292915510,"I agree, start questionnaire","Yes","Yes","No",35,0,100,120,"45-54","Woman",NA,"White or Caucasian","Married",NA,"Employed - full time","Jan-16-2022","Southport, Maine","03103",120,"Freeport, Maine, USA","No",2,"Yes",2,"35",40,50,"30",NA,"Southport, Maine, USA",1,NA,NA,42.94,-71.44,61290,1824110,"No","No","No","No","No","No","No","No","Master's degree or equivalent",14.440117719118,280.227258025874,269.440117719118,549.667375744992
