RuokintapaikanId;Kausi;Havainnoija;Biotooppi;Food;Amount;Biotooppi2;YearC;Habitat
5482;2008;7046;Rural;sunflower;210;Rural;0.0421011973735403;Rural
5482;2008;7046;Rural;nuts;1;Rural;0.0421011973735403;Rural
5482;2008;7046;Rural;cereals;172;Rural;0.0421011973735403;Rural
5482;2008;7046;Rural;fat;8;Rural;0.0421011973735403;Rural
5492;2008;7046;Rural;sunflower;135;Rural;0.0421011973735403;Rural
5492;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5492;2008;7046;Rural;cereals;190;Rural;0.0421011973735403;Rural
5492;2008;7046;Rural;fat;1;Rural;0.0421011973735403;Rural
5494;2008;7046;Urban;sunflower;316;Rural;0.0421011973735403;Urban
5494;2008;7046;Urban;nuts;15;Rural;0.0421011973735403;Urban
5494;2008;7046;Urban;cereals;11;Rural;0.0421011973735403;Urban
5494;2008;7046;Urban;fat;2;Rural;0.0421011973735403;Urban
5497;2008;7046;Urban;sunflower;19;Rural;0.0421011973735403;Urban
5497;2008;7046;Urban;nuts;22;Rural;0.0421011973735403;Urban
5497;2008;7046;Urban;cereals;14;Rural;0.0421011973735403;Urban
5497;2008;7046;Urban;fat;2;Rural;0.0421011973735403;Urban
5500;2008;7046;Urban;sunflower;25;Rural;0.0421011973735403;Urban
5500;2008;7046;Urban;nuts;0;Rural;0.0421011973735403;Urban
5500;2008;7046;Urban;cereals;10;Rural;0.0421011973735403;Urban
5500;2008;7046;Urban;fat;3;Rural;0.0421011973735403;Urban
5501;2008;7046;Rural;sunflower;70;Rural;0.0421011973735403;Rural
5501;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5501;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5501;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5504;2008;7046;Rural;sunflower;105;Rural;0.0421011973735403;Rural
5504;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5504;2008;7046;Rural;cereals;9;Rural;0.0421011973735403;Rural
5504;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5505;2008;7046;Rural;sunflower;97;Rural;0.0421011973735403;Rural
5505;2008;7046;Rural;nuts;18;Rural;0.0421011973735403;Rural
5505;2008;7046;Rural;cereals;30;Rural;0.0421011973735403;Rural
5505;2008;7046;Rural;fat;2;Rural;0.0421011973735403;Rural
5736;2008;7046;Rural;sunflower;172;Rural;0.0421011973735403;Rural
5736;2008;7046;Rural;nuts;17;Rural;0.0421011973735403;Rural
5736;2008;7046;Rural;cereals;24;Rural;0.0421011973735403;Rural
5736;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5737;2008;7046;Rural;sunflower;145;Rural;0.0421011973735403;Rural
5737;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5737;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5737;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5738;2008;7046;Rural;sunflower;85;Rural;0.0421011973735403;Rural
5738;2008;7046;Rural;nuts;10;Rural;0.0421011973735403;Rural
5738;2008;7046;Rural;cereals;150;Rural;0.0421011973735403;Rural
5738;2008;7046;Rural;fat;5;Rural;0.0421011973735403;Rural
5739;2008;7046;Rural;sunflower;66;Rural;0.0421011973735403;Rural
5739;2008;7046;Rural;nuts;25;Rural;0.0421011973735403;Rural
5739;2008;7046;Rural;cereals;20;Rural;0.0421011973735403;Rural
5739;2008;7046;Rural;fat;6;Rural;0.0421011973735403;Rural
5740;2008;7046;Rural;sunflower;45;Rural;0.0421011973735403;Rural
5740;2008;7046;Rural;nuts;4;Rural;0.0421011973735403;Rural
5740;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5740;2008;7046;Rural;fat;5;Rural;0.0421011973735403;Rural
5741;2008;7046;Rural;sunflower;35;Rural;0.0421011973735403;Rural
5741;2008;7046;Rural;nuts;4;Rural;0.0421011973735403;Rural
5741;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5741;2008;7046;Rural;fat;5;Rural;0.0421011973735403;Rural
5742;2008;7046;Rural;sunflower;46;Rural;0.0421011973735403;Rural
5742;2008;7046;Rural;nuts;8;Rural;0.0421011973735403;Rural
5742;2008;7046;Rural;cereals;10;Rural;0.0421011973735403;Rural
5742;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5743;2008;7046;Rural;sunflower;28;Rural;0.0421011973735403;Rural
5743;2008;7046;Rural;nuts;4;Rural;0.0421011973735403;Rural
5743;2008;7046;Rural;cereals;5;Rural;0.0421011973735403;Rural
5743;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5744;2008;7046;Rural;sunflower;52;Rural;0.0421011973735403;Rural
5744;2008;7046;Rural;nuts;15;Rural;0.0421011973735403;Rural
5744;2008;7046;Rural;cereals;50;Rural;0.0421011973735403;Rural
5744;2008;7046;Rural;fat;1;Rural;0.0421011973735403;Rural
5745;2008;7046;Rural;sunflower;200;Rural;0.0421011973735403;Rural
5745;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5745;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5745;2008;7046;Rural;fat;1;Rural;0.0421011973735403;Rural
5746;2008;7046;Rural;sunflower;21;Rural;0.0421011973735403;Rural
5746;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5746;2008;7046;Rural;cereals;30;Rural;0.0421011973735403;Rural
5746;2008;7046;Rural;fat;5;Rural;0.0421011973735403;Rural
5747;2008;7046;Rural;sunflower;102;Rural;0.0421011973735403;Rural
5747;2008;7046;Rural;nuts;15;Rural;0.0421011973735403;Rural
5747;2008;7046;Rural;cereals;20;Rural;0.0421011973735403;Rural
5747;2008;7046;Rural;fat;6;Rural;0.0421011973735403;Rural
5764;2008;7046;Rural;sunflower;41;Rural;0.0421011973735403;Rural
5764;2008;7046;Rural;nuts;1;Rural;0.0421011973735403;Rural
5764;2008;7046;Rural;cereals;1;Rural;0.0421011973735403;Rural
5764;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5651;2008;7046;Urban;sunflower;25;Rural;0.0421011973735403;Urban
5651;2008;7046;Urban;nuts;0;Rural;0.0421011973735403;Urban
5651;2008;7046;Urban;cereals;2;Rural;0.0421011973735403;Urban
5651;2008;7046;Urban;fat;1;Rural;0.0421011973735403;Urban
5653;2008;7046;Rural;sunflower;24;Rural;0.0421011973735403;Rural
5653;2008;7046;Rural;nuts;20;Rural;0.0421011973735403;Rural
5653;2008;7046;Rural;cereals;15;Rural;0.0421011973735403;Rural
5653;2008;7046;Rural;fat;1;Rural;0.0421011973735403;Rural
5657;2008;7046;Urban;sunflower;12;Rural;0.0421011973735403;Urban
5657;2008;7046;Urban;nuts;0;Rural;0.0421011973735403;Urban
5657;2008;7046;Urban;cereals;0;Rural;0.0421011973735403;Urban
5657;2008;7046;Urban;fat;2;Rural;0.0421011973735403;Urban
5661;2008;7046;Rural;sunflower;28;Rural;0.0421011973735403;Rural
5661;2008;7046;Rural;nuts;10;Rural;0.0421011973735403;Rural
5661;2008;7046;Rural;cereals;7;Rural;0.0421011973735403;Rural
5661;2008;7046;Rural;fat;3;Rural;0.0421011973735403;Rural
5663;2008;7046;Rural;sunflower;505;Rural;0.0421011973735403;Rural
5663;2008;7046;Rural;nuts;60;Rural;0.0421011973735403;Rural
5663;2008;7046;Rural;cereals;45;Rural;0.0421011973735403;Rural
5663;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5664;2008;7046;Urban;sunflower;69;Rural;0.0421011973735403;Urban
5664;2008;7046;Urban;nuts;27;Rural;0.0421011973735403;Urban
5664;2008;7046;Urban;cereals;10;Rural;0.0421011973735403;Urban
5664;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5667;2008;7046;Urban;sunflower;40;Rural;0.0421011973735403;Urban
5667;2008;7046;Urban;nuts;1;Rural;0.0421011973735403;Urban
5667;2008;7046;Urban;cereals;0;Rural;0.0421011973735403;Urban
5667;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5668;2008;7046;Urban;sunflower;20;Rural;0.0421011973735403;Urban
5668;2008;7046;Urban;nuts;4;Rural;0.0421011973735403;Urban
5668;2008;7046;Urban;cereals;6;Rural;0.0421011973735403;Urban
5668;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5669;2008;7046;Urban;sunflower;90;Rural;0.0421011973735403;Urban
5669;2008;7046;Urban;nuts;30;Rural;0.0421011973735403;Urban
5669;2008;7046;Urban;cereals;20;Rural;0.0421011973735403;Urban
5669;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5671;2008;7046;Urban;sunflower;78;Rural;0.0421011973735403;Urban
5671;2008;7046;Urban;nuts;0;Rural;0.0421011973735403;Urban
5671;2008;7046;Urban;cereals;2;Rural;0.0421011973735403;Urban
5671;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5674;2008;7046;Rural;sunflower;150;Rural;0.0421011973735403;Rural
5674;2008;7046;Rural;nuts;40;Rural;0.0421011973735403;Rural
5674;2008;7046;Rural;cereals;10;Rural;0.0421011973735403;Rural
5674;2008;7046;Rural;fat;6;Rural;0.0421011973735403;Rural
5675;2008;7046;Rural;sunflower;4;Rural;0.0421011973735403;Rural
5675;2008;7046;Rural;nuts;34;Rural;0.0421011973735403;Rural
5675;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5675;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5676;2008;7046;Urban;sunflower;5;Rural;0.0421011973735403;Urban
5676;2008;7046;Urban;nuts;0;Rural;0.0421011973735403;Urban
5676;2008;7046;Urban;cereals;6;Rural;0.0421011973735403;Urban
5676;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5677;2008;7046;Rural;sunflower;40;Rural;0.0421011973735403;Rural
5677;2008;7046;Rural;nuts;20;Rural;0.0421011973735403;Rural
5677;2008;7046;Rural;cereals;2;Rural;0.0421011973735403;Rural
5677;2008;7046;Rural;fat;10;Rural;0.0421011973735403;Rural
5678;2008;7046;Urban;sunflower;23;Rural;0.0421011973735403;Urban
5678;2008;7046;Urban;nuts;0;Rural;0.0421011973735403;Urban
5678;2008;7046;Urban;cereals;2;Rural;0.0421011973735403;Urban
5678;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5679;2008;7046;Urban;sunflower;35;Rural;0.0421011973735403;Urban
5679;2008;7046;Urban;nuts;18;Rural;0.0421011973735403;Urban
5679;2008;7046;Urban;cereals;4;Rural;0.0421011973735403;Urban
5679;2008;7046;Urban;fat;1;Rural;0.0421011973735403;Urban
5680;2008;7046;Rural;sunflower;15;Rural;0.0421011973735403;Rural
5680;2008;7046;Rural;nuts;5;Rural;0.0421011973735403;Rural
5680;2008;7046;Rural;cereals;12;Rural;0.0421011973735403;Rural
5680;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5681;2008;7046;Rural;sunflower;55;Rural;0.0421011973735403;Rural
5681;2008;7046;Rural;nuts;15;Rural;0.0421011973735403;Rural
5681;2008;7046;Rural;cereals;2;Rural;0.0421011973735403;Rural
5681;2008;7046;Rural;fat;1;Rural;0.0421011973735403;Rural
5682;2008;7046;Rural;sunflower;41;Rural;0.0421011973735403;Rural
5682;2008;7046;Rural;nuts;1;Rural;0.0421011973735403;Rural
5682;2008;7046;Rural;cereals;4;Rural;0.0421011973735403;Rural
5682;2008;7046;Rural;fat;4;Rural;0.0421011973735403;Rural
5683;2008;7046;Rural;sunflower;28;Rural;0.0421011973735403;Rural
5683;2008;7046;Rural;nuts;1;Rural;0.0421011973735403;Rural
5683;2008;7046;Rural;cereals;1;Rural;0.0421011973735403;Rural
5683;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5686;2008;7046;Rural;sunflower;35;Rural;0.0421011973735403;Rural
5686;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5686;2008;7046;Rural;cereals;38;Rural;0.0421011973735403;Rural
5686;2008;7046;Rural;fat;13;Rural;0.0421011973735403;Rural
5687;2008;7046;Rural;sunflower;21;Rural;0.0421011973735403;Rural
5687;2008;7046;Rural;nuts;35;Rural;0.0421011973735403;Rural
5687;2008;7046;Rural;cereals;2;Rural;0.0421011973735403;Rural
5687;2008;7046;Rural;fat;3;Rural;0.0421011973735403;Rural
5688;2008;7046;Rural;sunflower;53;Rural;0.0421011973735403;Rural
5688;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5688;2008;7046;Rural;cereals;8;Rural;0.0421011973735403;Rural
5688;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5690;2008;7046;Rural;sunflower;230;Rural;0.0421011973735403;Rural
5690;2008;7046;Rural;nuts;10;Rural;0.0421011973735403;Rural
5690;2008;7046;Rural;cereals;25;Rural;0.0421011973735403;Rural
5690;2008;7046;Rural;fat;10;Rural;0.0421011973735403;Rural
5693;2008;7046;Urban;sunflower;27;Rural;0.0421011973735403;Urban
5693;2008;7046;Urban;nuts;10;Rural;0.0421011973735403;Urban
5693;2008;7046;Urban;cereals;29;Rural;0.0421011973735403;Urban
5693;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5694;2008;7046;Rural;sunflower;18;Rural;0.0421011973735403;Rural
5694;2008;7046;Rural;nuts;22;Rural;0.0421011973735403;Rural
5694;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5694;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5696;2008;7046;Rural;sunflower;50;Rural;0.0421011973735403;Rural
5696;2008;7046;Rural;nuts;60;Rural;0.0421011973735403;Rural
5696;2008;7046;Rural;cereals;5;Rural;0.0421011973735403;Rural
5696;2008;7046;Rural;fat;2;Rural;0.0421011973735403;Rural
5702;2008;7046;Rural;sunflower;199;Rural;0.0421011973735403;Rural
5702;2008;7046;Rural;nuts;74;Rural;0.0421011973735403;Rural
5702;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5702;2008;7046;Rural;fat;17;Rural;0.0421011973735403;Rural
5703;2008;7046;Rural;sunflower;40;Rural;0.0421011973735403;Rural
5703;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5703;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5703;2008;7046;Rural;fat;1;Rural;0.0421011973735403;Rural
5707;2008;7046;Rural;sunflower;50;Rural;0.0421011973735403;Rural
5707;2008;7046;Rural;nuts;3;Rural;0.0421011973735403;Rural
5707;2008;7046;Rural;cereals;10;Rural;0.0421011973735403;Rural
5707;2008;7046;Rural;fat;5;Rural;0.0421011973735403;Rural
5708;2008;7046;Rural;sunflower;59;Rural;0.0421011973735403;Rural
5708;2008;7046;Rural;nuts;9;Rural;0.0421011973735403;Rural
5708;2008;7046;Rural;cereals;1;Rural;0.0421011973735403;Rural
5708;2008;7046;Rural;fat;1;Rural;0.0421011973735403;Rural
5709;2008;7046;Rural;sunflower;35;Rural;0.0421011973735403;Rural
5709;2008;7046;Rural;nuts;17;Rural;0.0421011973735403;Rural
5709;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5709;2008;7046;Rural;fat;2;Rural;0.0421011973735403;Rural
5710;2008;7046;Rural;sunflower;42;Rural;0.0421011973735403;Rural
5710;2008;7046;Rural;nuts;25;Rural;0.0421011973735403;Rural
5710;2008;7046;Rural;cereals;7;Rural;0.0421011973735403;Rural
5710;2008;7046;Rural;fat;1;Rural;0.0421011973735403;Rural
5711;2008;7046;Rural;sunflower;26;Rural;0.0421011973735403;Rural
5711;2008;7046;Rural;nuts;2;Rural;0.0421011973735403;Rural
5711;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5711;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5712;2008;7046;Rural;sunflower;15;Rural;0.0421011973735403;Rural
5712;2008;7046;Rural;nuts;2;Rural;0.0421011973735403;Rural
5712;2008;7046;Rural;cereals;6;Rural;0.0421011973735403;Rural
5712;2008;7046;Rural;fat;6;Rural;0.0421011973735403;Rural
5713;2008;7046;Rural;sunflower;7;Rural;0.0421011973735403;Rural
5713;2008;7046;Rural;nuts;1;Rural;0.0421011973735403;Rural
5713;2008;7046;Rural;cereals;1;Rural;0.0421011973735403;Rural
5713;2008;7046;Rural;fat;2;Rural;0.0421011973735403;Rural
5714;2008;7046;Urban;sunflower;45;Rural;0.0421011973735403;Urban
5714;2008;7046;Urban;nuts;200;Rural;0.0421011973735403;Urban
5714;2008;7046;Urban;cereals;20;Rural;0.0421011973735403;Urban
5714;2008;7046;Urban;fat;5;Rural;0.0421011973735403;Urban
5716;2008;7046;Rural;sunflower;50;Rural;0.0421011973735403;Rural
5716;2008;7046;Rural;nuts;10;Rural;0.0421011973735403;Rural
5716;2008;7046;Rural;cereals;24;Rural;0.0421011973735403;Rural
5716;2008;7046;Rural;fat;10;Rural;0.0421011973735403;Rural
5717;2008;7046;Rural;sunflower;125;Rural;0.0421011973735403;Rural
5717;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5717;2008;7046;Rural;cereals;50;Rural;0.0421011973735403;Rural
5717;2008;7046;Rural;fat;3;Rural;0.0421011973735403;Rural
5718;2008;7046;Rural;sunflower;75;Rural;0.0421011973735403;Rural
5718;2008;7046;Rural;nuts;23;Rural;0.0421011973735403;Rural
5718;2008;7046;Rural;cereals;22;Rural;0.0421011973735403;Rural
5718;2008;7046;Rural;fat;9;Rural;0.0421011973735403;Rural
5719;2008;7046;Rural;sunflower;25;Rural;0.0421011973735403;Rural
5719;2008;7046;Rural;nuts;10;Rural;0.0421011973735403;Rural
5719;2008;7046;Rural;cereals;100;Rural;0.0421011973735403;Rural
5719;2008;7046;Rural;fat;15;Rural;0.0421011973735403;Rural
5722;2008;7046;Urban;sunflower;58;Rural;0.0421011973735403;Urban
5722;2008;7046;Urban;nuts;50;Rural;0.0421011973735403;Urban
5722;2008;7046;Urban;cereals;230;Rural;0.0421011973735403;Urban
5722;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5723;2008;7046;Rural;sunflower;93;Rural;0.0421011973735403;Rural
5723;2008;7046;Rural;nuts;1;Rural;0.0421011973735403;Rural
5723;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5723;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5724;2008;7046;Rural;sunflower;80;Rural;0.0421011973735403;Rural
5724;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5724;2008;7046;Rural;cereals;30;Rural;0.0421011973735403;Rural
5724;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5725;2008;7046;Rural;sunflower;45;Rural;0.0421011973735403;Rural
5725;2008;7046;Rural;nuts;5;Rural;0.0421011973735403;Rural
5725;2008;7046;Rural;cereals;11;Rural;0.0421011973735403;Rural
5725;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5726;2008;7046;Urban;sunflower;43;Rural;0.0421011973735403;Urban
5726;2008;7046;Urban;nuts;15;Rural;0.0421011973735403;Urban
5726;2008;7046;Urban;cereals;25;Rural;0.0421011973735403;Urban
5726;2008;7046;Urban;fat;16;Rural;0.0421011973735403;Urban
5727;2008;7046;Rural;sunflower;44;Rural;0.0421011973735403;Rural
5727;2008;7046;Rural;nuts;4;Rural;0.0421011973735403;Rural
5727;2008;7046;Rural;cereals;8;Rural;0.0421011973735403;Rural
5727;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5728;2008;7046;Rural;sunflower;50;Rural;0.0421011973735403;Rural
5728;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5728;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5728;2008;7046;Rural;fat;2;Rural;0.0421011973735403;Rural
5729;2008;7046;Rural;sunflower;275;Rural;0.0421011973735403;Rural
5729;2008;7046;Rural;nuts;10;Rural;0.0421011973735403;Rural
5729;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5729;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5730;2008;7046;Urban;sunflower;32;Rural;0.0421011973735403;Urban
5730;2008;7046;Urban;nuts;5;Rural;0.0421011973735403;Urban
5730;2008;7046;Urban;cereals;7;Rural;0.0421011973735403;Urban
5730;2008;7046;Urban;fat;5;Rural;0.0421011973735403;Urban
5731;2008;7046;Urban;sunflower;6;Rural;0.0421011973735403;Urban
5731;2008;7046;Urban;nuts;1;Rural;0.0421011973735403;Urban
5731;2008;7046;Urban;cereals;3;Rural;0.0421011973735403;Urban
5731;2008;7046;Urban;fat;2;Rural;0.0421011973735403;Urban
5732;2008;7046;Rural;sunflower;20;Rural;0.0421011973735403;Rural
5732;2008;7046;Rural;nuts;15;Rural;0.0421011973735403;Rural
5732;2008;7046;Rural;cereals;10;Rural;0.0421011973735403;Rural
5732;2008;7046;Rural;fat;12;Rural;0.0421011973735403;Rural
5733;2008;7046;Rural;sunflower;24;Rural;0.0421011973735403;Rural
5733;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5733;2008;7046;Rural;cereals;5;Rural;0.0421011973735403;Rural
5733;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5734;2008;7046;Urban;sunflower;10;Rural;0.0421011973735403;Urban
5734;2008;7046;Urban;nuts;7;Rural;0.0421011973735403;Urban
5734;2008;7046;Urban;cereals;9;Rural;0.0421011973735403;Urban
5734;2008;7046;Urban;fat;0;Rural;0.0421011973735403;Urban
5735;2008;7046;Rural;sunflower;19;Rural;0.0421011973735403;Rural
5735;2008;7046;Rural;nuts;0;Rural;0.0421011973735403;Rural
5735;2008;7046;Rural;cereals;0;Rural;0.0421011973735403;Rural
5735;2008;7046;Rural;fat;0;Rural;0.0421011973735403;Rural
5009;2007;7046;Rural;sunflower;255;Rural;-0.95789880262646;Rural
5009;2007;7046;Rural;nuts;27;Rural;-0.95789880262646;Rural
5009;2007;7046;Rural;cereals;201;Rural;-0.95789880262646;Rural
5009;2007;7046;Rural;fat;10;Rural;-0.95789880262646;Rural
5020;2007;7046;Rural;sunflower;34;Rural;-0.95789880262646;Rural
5020;2007;7046;Rural;nuts;40;Rural;-0.95789880262646;Rural
5020;2007;7046;Rural;cereals;30;Rural;-0.95789880262646;Rural
5020;2007;7046;Rural;fat;3;Rural;-0.95789880262646;Rural
5028;2007;7046;Rural;sunflower;105;Rural;-0.95789880262646;Rural
5028;2007;7046;Rural;nuts;15;Rural;-0.95789880262646;Rural
5028;2007;7046;Rural;cereals;20;Rural;-0.95789880262646;Rural
5028;2007;7046;Rural;fat;2;Rural;-0.95789880262646;Rural
5029;2007;7046;Urban;sunflower;15;Rural;-0.95789880262646;Urban
5029;2007;7046;Urban;nuts;0;Rural;-0.95789880262646;Urban
5029;2007;7046;Urban;cereals;0;Rural;-0.95789880262646;Urban
5029;2007;7046;Urban;fat;0;Rural;-0.95789880262646;Urban
5141;2007;7046;Rural;sunflower;76;Rural;-0.95789880262646;Rural
5141;2007;7046;Rural;nuts;8;Rural;-0.95789880262646;Rural
5141;2007;7046;Rural;cereals;0;Rural;-0.95789880262646;Rural
5141;2007;7046;Rural;fat;2;Rural;-0.95789880262646;Rural
5143;2007;7046;Rural;sunflower;50;Rural;-0.95789880262646;Rural
5143;2007;7046;Rural;nuts;17;Rural;-0.95789880262646;Rural
5143;2007;7046;Rural;cereals;120;Rural;-0.95789880262646;Rural
5143;2007;7046;Rural;fat;2;Rural;-0.95789880262646;Rural
5144;2007;7046;Rural;sunflower;133;Rural;-0.95789880262646;Rural
5144;2007;7046;Rural;nuts;25;Rural;-0.95789880262646;Rural
5144;2007;7046;Rural;cereals;65;Rural;-0.95789880262646;Rural
5144;2007;7046;Rural;fat;12;Rural;-0.95789880262646;Rural
5038;2007;7046;Rural;sunflower;12;Rural;-0.95789880262646;Rural
5038;2007;7046;Rural;nuts;0;Rural;-0.95789880262646;Rural
5038;2007;7046;Rural;cereals;100;Rural;-0.95789880262646;Rural
5038;2007;7046;Rural;fat;0;Rural;-0.95789880262646;Rural
5041;2007;7046;Urban;sunflower;365;Rural;-0.95789880262646;Urban
5041;2007;7046;Urban;nuts;30;Rural;-0.95789880262646;Urban
5041;2007;7046;Urban;cereals;50;Rural;-0.95789880262646;Urban
5041;2007;7046;Urban;fat;15;Rural;-0.95789880262646;Urban
5050;2007;7046;Rural;sunflower;116;Rural;-0.95789880262646;Rural
5050;2007;7046;Rural;nuts;2;Rural;-0.95789880262646;Rural
5050;2007;7046;Rural;cereals;300;Rural;-0.95789880262646;Rural
5050;2007;7046;Rural;fat;4;Rural;-0.95789880262646;Rural
5059;2007;7046;Rural;sunflower;130;Rural;-0.95789880262646;Rural
5059;2007;7046;Rural;nuts;50;Rural;-0.95789880262646;Rural
5059;2007;7046;Rural;cereals;120;Rural;-0.95789880262646;Rural
5059;2007;7046;Rural;fat;6;Rural;-0.95789880262646;Rural
5063;2007;7046;Rural;sunflower;50;Rural;-0.95789880262646;Rural
5063;2007;7046;Rural;nuts;20;Rural;-0.95789880262646;Rural
5063;2007;7046;Rural;cereals;5;Rural;-0.95789880262646;Rural
5063;2007;7046;Rural;fat;10;Rural;-0.95789880262646;Rural
5064;2007;7046;Rural;sunflower;0;Rural;-0.95789880262646;Rural
5064;2007;7046;Rural;nuts;10;Rural;-0.95789880262646;Rural
5064;2007;7046;Rural;cereals;10;Rural;-0.95789880262646;Rural
5064;2007;7046;Rural;fat;15;Rural;-0.95789880262646;Rural
5081;2007;7046;Rural;sunflower;77;Rural;-0.95789880262646;Rural
5081;2007;7046;Rural;nuts;0;Rural;-0.95789880262646;Rural
5081;2007;7046;Rural;cereals;93;Rural;-0.95789880262646;Rural
5081;2007;7046;Rural;fat;0;Rural;-0.95789880262646;Rural
5083;2007;7046;Urban;sunflower;15;Rural;-0.95789880262646;Urban
5083;2007;7046;Urban;nuts;1;Rural;-0.95789880262646;Urban
5083;2007;7046;Urban;cereals;100;Rural;-0.95789880262646;Urban
5083;2007;7046;Urban;fat;0;Rural;-0.95789880262646;Urban
5087;2007;7046;Rural;sunflower;21;Rural;-0.95789880262646;Rural
5087;2007;7046;Rural;nuts;1;Rural;-0.95789880262646;Rural
5087;2007;7046;Rural;cereals;16;Rural;-0.95789880262646;Rural
5087;2007;7046;Rural;fat;3;Rural;-0.95789880262646;Rural
5007;2007;7046;Rural;sunflower;40;Rural;-0.95789880262646;Rural
5007;2007;7046;Rural;nuts;0;Rural;-0.95789880262646;Rural
5007;2007;7046;Rural;cereals;75;Rural;-0.95789880262646;Rural
5007;2007;7046;Rural;fat;13;Rural;-0.95789880262646;Rural
5092;2007;7046;Urban;sunflower;22;Rural;-0.95789880262646;Urban
5092;2007;7046;Urban;nuts;10;Rural;-0.95789880262646;Urban
5092;2007;7046;Urban;cereals;15;Rural;-0.95789880262646;Urban
5092;2007;7046;Urban;fat;0;Rural;-0.95789880262646;Urban
5108;2007;7046;Rural;sunflower;17;Rural;-0.95789880262646;Rural
5108;2007;7046;Rural;nuts;11;Rural;-0.95789880262646;Rural
5108;2007;7046;Rural;cereals;7;Rural;-0.95789880262646;Rural
5108;2007;7046;Rural;fat;0;Rural;-0.95789880262646;Rural
5116;2007;7046;Rural;sunflower;31;Rural;-0.95789880262646;Rural
5116;2007;7046;Rural;nuts;5;Rural;-0.95789880262646;Rural
5116;2007;7046;Rural;cereals;0;Rural;-0.95789880262646;Rural
5116;2007;7046;Rural;fat;5;Rural;-0.95789880262646;Rural
5125;2007;7046;Urban;sunflower;20;Rural;-0.95789880262646;Urban
5125;2007;7046;Urban;nuts;50;Rural;-0.95789880262646;Urban
5125;2007;7046;Urban;cereals;25;Rural;-0.95789880262646;Urban
